,2080_0000021344_2013_COCA-COLA-CO,2820_0000030554_2013_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2013_PFIZER-INC,2834_0000200406_2013_JOHNSON-&-JOHNSON,2834_0000310158_2013_Merck-&-Co.-Inc.,2840_0000080424_2013_PROCTER-&-GAMBLE-Co,2911_0000034088_2013_EXXON-MOBIL-CORP,2911_0000093410_2013_CHEVRON-CORP,3021_0000320187_2013_NIKE-INC,3531_0000018230_2013_CATERPILLAR-INC,3570_0000051143_2013_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2013_CISCO-SYSTEMS-INC.,3600_0000040545_2013_GENERAL-ELECTRIC-CO,3674_0000050863_2013_INTEL-CORP,3721_0000012927_2013_BOEING-CO,3841_0000066740_2013_3M-CO,4813_0000732712_2013_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2013_AT&T-INC.,5211_0000354950_2013_HOME-DEPOT-INC,5331_0000104169_2013_WAL-MART-STORES-INC,5812_0000063908_2013_MCDONALDS-CORP,7372_0000789019_2013_MICROSOFT-CORP,7389_0001403161_2013_VISA-INC.
0,-0.37688878178596497,-0.5933169722557068,-1.5208755731582642,-0.6784225702285767,-0.8441222906112671,-0.174929678440094,-0.25097495317459106,0.13182882964611053,0.16737431287765506,0.15081080794334412,-0.5263495445251465,-0.473194420337677,0.11254473775625227,0.18870609998703006,-0.4529120624065399,-0.4913817644119263,0.3518466055393219,0.0398910753428936,-0.005846501793712378,-0.3950009346008301,-0.22798174619674685,-0.4114253520965576,0.28554561734199524
1,1.0865494012832642,1.0518791675567627,-0.138828307390213,0.4593636095523834,0.6198570728302002,0.33034276962280273,0.3422945737838745,-0.28442108631134033,0.10139715671539308,0.975429117679596,1.2018122673034668,-0.13151077926158905,1.0796310901641846,0.021086305379867557,0.14842945337295532,0.1847059428691864,0.329777866601944,0.6651399731636047,0.2360720038414001,0.9420515298843384,0.8249960541725159,0.7911987900733948,0.5239956378936768
2,-1.4593526124954224,-0.6105470657348633,0.6033778786659241,0.092733696103096,1.2327485084533691,-0.11440738290548325,-0.40497851371765137,0.6099470257759094,-0.3798604309558869,-0.14690084755420685,-0.5832869410514832,-0.29844656586647034,-0.9157569408416748,-0.1753399223089218,-0.14361852407455444,-0.3289783895015717,-0.21478545665740967,-0.346318781375885,-0.5599176287651062,-0.05214022099971771,-0.4066885709762573,-0.5957042574882507,-0.486041933298111
3,-0.8781915307044983,0.08764706552028656,-0.6460033655166626,-0.3636040985584259,-0.03423283994197845,-0.17317922413349152,-0.08030789345502852,0.7306248545646667,-0.16150276362895966,-0.5750618577003479,-0.1277877539396286,-0.2738562524318695,-0.6644783020019531,-1.4316405057907104,-0.07198232412338257,-0.2773341536521912,-0.9480263590812684,-0.7489128708839417,-0.6060887575149536,-0.16712883114814758,-0.013071836903691292,-0.1993674486875534,-1.0025986433029177
4,-0.19543254375457764,-0.8305714726448059,-1.1386290788650513,-0.3081834018230438,-0.9178347587585448,-0.033338941633701324,-0.033480096608400345,-0.07555120438337326,-0.884745717048645,-0.315430760383606,-0.5469172000885011,-0.3746457695960999,-0.17990370094776156,-0.5472684502601624,-0.1549886167049408,-0.20556174218654635,0.3380181789398193,-0.05666348338127136,-0.3033647537231445,-0.7195484638214111,-0.2895925045013428,-0.6992292404174805,-0.3015717566013336
5,0.5505167245864868,0.283307284116745,-0.5900701880455017,-0.4196162521839142,0.2971257865428925,-0.02865083701908588,-0.04199700430035591,0.4225166141986847,-0.580047607421875,0.4039459526538849,0.10973622649908066,0.7886804342269897,-0.15560349822044373,0.3676487505435944,-0.43024542927742,-0.10669068992137908,0.5274004936218262,0.27588993310928345,-0.030151231214404106,-0.6417417526245117,-0.3112775683403015,-0.0951610952615738,0.28476089239120483
6,0.6965121030807495,0.7301351428031921,0.3584761917591095,0.4534372389316559,0.27686065435409546,0.36309668421745295,0.021377071738243103,0.4823478162288666,-0.736384391784668,0.4784867465496063,0.5093019008636475,0.3654079735279083,0.6325317621231079,1.0900086164474487,0.08137624710798264,0.3360423743724823,0.2825511693954468,0.2418758124113083,0.05067871883511543,0.3681432604789734,0.5349856615066528,-0.22687889635562894,-0.7776075005531311
7,0.28660061955451965,0.9854722619056702,0.1801496893167496,0.03327004984021187,-0.728806734085083,0.25992855429649353,0.2476198524236679,0.3754684329032898,0.9904609322547911,-0.9946659207344056,0.039393626153469086,-0.04776645079255104,-0.2873937785625458,-0.3306348621845245,0.11101775616407394,-0.009667303413152695,0.18593744933605194,0.18318957090377808,0.7021695375442505,0.1308756023645401,0.04389693215489388,0.3644461035728455,0.10193075239658356
8,-0.3713150918483734,-0.1249351128935814,1.0260270833969116,0.2336290180683136,0.14187610149383545,0.1342194676399231,0.1140093058347702,1.0954843759536743,-0.16175970435142514,0.7039664983749391,0.2532742917537689,0.4010306596755981,0.11479926109313965,0.4801526367664337,0.37515363097190857,0.009357337839901449,0.9568105936050416,0.33272674679756165,0.2689487636089325,-0.09119077026844023,0.13910269737243652,0.2303091734647751,-0.3407184481620789
9,-0.6977318525314331,-0.3677735924720764,0.09322647750377656,-0.1680964082479477,-0.2190455943346024,-0.24001207947731015,-0.09391683340072632,-0.937119960784912,-0.4664497673511505,-0.6653439402580261,0.3860442340373993,-0.24826593697071075,-0.461496114730835,0.12993857264518738,0.2761920988559723,-0.02493278868496418,-0.33522406220436096,-0.448173850774765,-0.4549725651741028,0.019879572093486786,-0.5240797996520996,0.1635947823524475,-0.478245347738266
10,-0.29949942231178284,0.2351224273443222,0.21845194697380066,-0.1459333896636963,-0.2884964644908905,-0.09989926964044572,-0.14462535083293915,1.2867707014083862,0.4153947830200195,-0.4089692831039429,-0.2808884978294373,0.5152449607849121,-0.3986617028713226,-0.22824470698833466,0.09892135858535768,0.09977912902832033,-0.2538365125656128,-0.1606045812368393,0.16515621542930606,0.06633579730987549,0.07451152056455612,0.04290613532066345,0.495613694190979
11,0.8989468216896057,0.3527134954929352,-0.019180670380592343,-0.014989949762821198,0.15196558833122253,0.18472598493099213,-0.07075542956590652,-0.11932728439569472,-0.12680545449256894,-0.4882246255874634,1.0280967950820925,0.396504282951355,0.46095156669616705,-0.4199067056179047,0.37077444791793823,0.12665648758411407,1.34128999710083,0.8302020430564879,0.2274622768163681,0.3474940359592438,0.4570043981075287,0.6265764832496643,-0.033534206449985504
