,2080_0000021344_2001_COCA-COLA-CO,2820_0000030554_2001_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2001_PFIZER-INC,2834_0000200406_2001_JOHNSON-&-JOHNSON,2834_0000310158_2001_SCHERING-PLOUGH-CORP,2840_0000080424_2001_PROCTER-&-GAMBLE-CO,2911_0000034088_2001_EXXON-MOBIL-CORP,2911_0000093410_2001_CHEVRON-CORP,3021_0000320187_2001_NIKE-INC,3290_0000066740_2001_MINNESOTA-MINING-&-MANUFACTURING-CO,3531_0000018230_2001_CATERPILLAR-INC,3570_0000051143_2001_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2001_CISCO-SYSTEMS-INC,3600_0000040545_2001_GENERAL-ELECTRIC-CO,3674_0000050863_2001_INTEL-CORP,3721_0000012927_2001_BOEING-CO,4813_0000732712_2001_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2001_SBC-COMMUNICATIONS-INC,5211_0000354950_2001_HOME-DEPOT-INC,5331_0000104169_2001_WAL-MART-STORES-INC,5812_0000063908_2001_MCDONALDS-CORP,7372_0000789019_2001_MICROSOFT-CORP
36,-0.16469046473503113,-0.6312791705131531,0.09339462220668793,0.08131974190473558,0.2832062840461731,0.10719002038240433,0.003095631953328848,0.060693729668855674,0.3038471937179565,0.3195218145847321,-0.20931781828403476,-0.2461654245853424,-0.5879535079002379,-0.3798224627971649,-0.4181887805461884,0.362589418888092,-0.11661455780267715,-0.1625874787569046,-0.8407257199287415,-0.2736603915691376,0.06845841556787491,-0.23119163513183594
37,0.4301484525203705,-0.5006428360939026,0.3397889733314514,-0.20475612580776212,0.10546522587537767,-0.3261028230190277,-0.025611961260437962,-0.3869650065898895,0.6475226879119873,-0.3077463209629059,-0.06941157579421997,-0.2470398247241974,0.14627617597579956,-0.119482159614563,0.16035254299640656,-0.06687552481889725,-0.07401396334171295,-0.3606564700603485,0.2562959790229797,0.08308492600917816,0.003313196357339621,0.34684231877326965
38,0.5532439351081848,0.2630458176136017,1.1395888328552246,0.4614318907260895,0.4740744531154633,0.2312261909246445,0.11842841655015945,1.255781650543213,1.0752261877059937,0.4785081148147583,0.2397986501455307,0.20776447653770447,0.60445636510849,1.5492340326309204,0.5389489531517029,0.3127039074897766,0.13610318303108215,0.7574803829193115,0.833704948425293,0.3470474183559418,0.3283332586288452,0.3917467296123505
39,-0.35163551568984985,-0.05607661604881287,0.33486005663871765,0.04365168139338493,-0.04784565791487694,0.018765410408377647,-0.2457191348075867,-0.2249270975589752,0.33219394087791443,0.05308963730931282,-0.08462609350681305,0.20095735788345334,-0.3694629967212677,-0.19527633488178253,0.8729100823402405,0.062412247061729424,0.3975931406021118,0.3306899666786194,0.09115982055664062,0.04706047475337982,-0.03969278931617737,1.3724713325500488
40,-0.20184846222400665,-0.21371695399284366,-0.3644556701183319,0.0048839980736374855,-0.19093768298625946,0.03959808126091957,-0.1037491410970688,-1.4247947931289673,0.3870886266231537,0.042973455041646964,-0.05946119874715805,0.021696727722883224,-0.26832982897758484,-0.018735926598310467,0.2320341765880585,0.3388318717479706,-0.8117147088050842,-0.1714150458574295,0.7136443257331848,0.753304123878479,0.27246013283729553,0.7226113677024841
41,0.11400340497493745,0.4231690764427185,-0.14711205661296844,0.1510995775461197,-0.2653001844882965,-0.09582778066396712,-0.12065231055021285,0.35204678773880005,-0.7008408308029175,0.010915123857557774,-0.19778363406658173,-0.15904873609542847,-0.03793549910187721,-0.3200111985206604,-0.33880186080932617,-0.05811014398932458,-0.19189497828483584,-0.39566969871521,-0.020653683692216877,0.16502393782138824,0.35883286595344543,-0.18858185410499573
42,0.0810670480132103,-0.5456635951995851,-0.7431407570838928,-0.052525617182254784,-0.4408265948295593,-0.3526195287704468,-0.5304749011993408,-1.1678569316864014,-0.229083850979805,-0.3511524796485901,-0.3151164054870605,-0.4442582130432129,-1.3371649980545044,0.2878561317920685,-0.569278359413147,-0.6170755624771118,-0.5576052665710449,-1.0630249977111816,-0.5428068637847899,-0.5577417612075806,-0.09239231050014496,-1.4432642459869385
43,0.32955920696258545,-0.18217717111110687,-0.9247008562088012,-0.3755705356597901,-0.5932902097702026,0.025530142709612846,-0.17102468013763428,0.4692170023918152,-0.227762371301651,-0.25034353137016296,-0.1138061136007309,0.010159140452742577,-0.5815560221672058,0.6393148899078369,-0.3096652626991272,0.057874131947755814,-0.13307778537273407,0.3515563309192657,0.5651054382324219,0.3549821972846985,0.2350858300924301,0.5257918834686279
44,0.5055028200149536,0.07240807265043259,0.5476313233375549,0.21377311646938324,-0.018001146614551544,0.14372842013835907,0.021264702081680298,0.6288301348686218,-0.4516469240188599,-0.2586986720561981,-0.07488813996315002,0.05865525454282761,0.047809399664402015,-1.37976336479187,-0.08736278116703032,-0.12215649336576463,0.037140965461730964,0.2290433347225189,-0.5962692499160767,-0.2345014065504074,0.11849986016750336,0.041976381093263626
45,-0.7545580267906189,0.17451027035713196,-0.28059715032577515,-0.04539765417575836,-0.16138210892677307,0.0006635009776800871,-0.0199664942920208,0.22842082381248474,0.13718721270561218,0.15619733929634094,-0.20413853228092196,0.15195772051811218,0.5952236652374268,-0.25700274109840393,0.27278634905815125,0.21542541682720184,-0.6616535186767578,0.15200239419937134,-0.03301804885268212,-0.36707955598831177,-0.01120726019144058,0.2851782441139221
46,-0.5041179060935974,0.1317731738090515,0.26586422324180603,0.1492694467306137,0.1056244969367981,0.2627541422843933,0.1553555727005005,-0.001703463727608323,-0.31574973464012146,-0.020650442689657208,0.39564597606658936,0.0594804547727108,-0.1339838057756424,-0.4547736346721649,0.68883216381073,0.6767390966415405,-0.2066546380519867,0.3935584723949432,-0.13928371667861938,0.22823891043663025,-0.10744979977607727,0.1966049075126648
47,1.1232825517654421,-0.4846642911434174,-1.067606806755066,-0.3130478858947754,-0.33462435007095337,0.03567567840218544,-0.057626962661743164,0.29161742329597473,-0.016665874049067497,-0.222648486495018,0.10041695833206177,-0.06862442940473558,-0.07080371677875519,-0.9040684700012208,-0.0955294594168663,0.019748505204916,-0.7192668318748474,-0.5244466662406921,-0.20333856344223025,0.2894282341003418,0.13510894775390625,-0.41399270296096796
48,-0.3791533708572388,-0.13966338336467746,-0.3897370994091034,0.05486084893345833,-0.39094078540802,-0.11223873496055604,-0.11697210371494292,0.3796185255050659,-0.4724743664264679,-0.18659000098705286,-0.2158183306455612,-0.4190058708190918,-1.1597596406936646,-0.3024095892906189,-0.8071439862251282,-0.08903525024652481,0.10000472515821457,-0.056756701320409775,0.2673322856426239,-0.09628623723983763,0.20949910581111908,-0.14281433820724487
49,-1.0770708322525024,0.3677614033222199,-0.8695340752601624,0.017201831564307213,0.03010075725615025,-0.11015112698078157,-0.06095453351736069,-0.07812585681676865,-0.1025770753622055,0.2943296432495117,-0.07703613489866258,-0.00228899042122066,-0.4253369569778441,-0.432040274143219,-0.6700990796089172,-0.07309950143098831,-0.9526699781417848,-0.4927408397197723,-0.7249908447265625,-0.5315653085708618,-0.4304572343826294,-0.39110982418060297
50,-0.16572366654872894,0.13150103390216827,-0.2830105125904083,-0.4285813570022583,-0.4799493551254273,-0.2098194658756256,-0.34630179405212397,-0.1853444427251816,-0.9640966653823853,-0.5502758026123047,-0.3957196474075317,-0.2318839132785797,0.11854679137468338,-0.17323723435401914,-0.4552529156208038,-0.014803833328187466,0.4901597499847412,-0.06722613424062729,0.2705514430999756,0.2003445774316788,0.029284246265888214,0.713418185710907
51,-0.03858731314539909,0.11160969734191896,0.2672387957572937,0.44284588098526,0.1841098666191101,0.09736961126327516,-0.03974715620279312,0.3434063494205475,-0.02425842359662056,0.08160728216171265,-0.036705005913972855,0.008196485228836536,-0.9024946689605712,0.1359202116727829,-1.0292469263076782,-0.10078930109739304,-0.9531646370887756,-0.8264005184173584,0.14949931204319,0.08056793361902237,0.3757653832435608,-0.15753357112407684
52,-0.4271665513515472,0.7491303086280823,0.4976791441440582,0.32375818490982056,0.29918715357780457,0.2524641156196594,0.2515489161014557,0.38925516605377203,-0.10730254650115968,-0.06811519712209703,0.02511429414153099,0.1709599792957306,0.3435476124286652,0.7152407169342041,-0.6654162406921387,0.1127285659313202,1.1942673921585083,0.9052999019622804,0.3002892732620239,0.4701655805110931,0.3434290885925293,-0.20892640948295596
53,0.2386753857135773,0.0933155119419098,-0.35253360867500305,0.18235766887664795,0.3443497717380524,0.3832663595676422,0.08956858515739441,0.8607811927795409,1.0066759586334229,0.4588847458362579,0.2848552763462067,0.32330960035324097,0.3709747493267059,0.5845897197723389,1.1605907678604126,-0.098872072994709,0.7554244995117188,0.08156252652406693,0.8294177055358887,0.2403050661087036,0.838135302066803,0.792032778263092
54,-0.9554502964019777,-0.06446433067321777,0.12639214098453522,-0.33352020382881165,-0.2397479861974716,-0.3003010153770447,-0.2838210463523865,0.10120005905628204,-0.12858588993549347,-0.17241790890693665,-0.2274516075849533,-0.2571015954017639,-0.494918704032898,-0.662275493144989,-0.09529361128807068,-0.42975184321403503,0.4102966785430908,0.1960333585739136,-0.491691380739212,-0.8033595681190491,-0.35752013325691223,-0.1937039941549301
55,-0.9113616943359376,0.005459500011056662,-0.19836704432964325,-0.1877296566963196,-0.35441136360168457,-0.0974794402718544,-0.13115254044532776,0.08146753907203674,-0.2880362272262573,0.0030126315541565423,0.18313799798488614,-0.0420696958899498,-0.8042787909507751,0.3821991384029389,-0.3263090252876282,0.2466094791889191,-0.3882163166999817,-0.6607212424278259,0.2784027457237244,0.07655570656061172,-0.01954721100628376,-0.2573584318161011
56,0.16550393402576447,0.2752562761306763,0.4587739408016205,0.22236411273479464,0.4018458724021912,0.3781077265739441,0.4366118013858795,1.0750941038131714,1.1019490957260132,0.6165719628334045,0.10442090779542924,0.33735722303390503,0.3540059328079224,0.4271343350410461,0.3714860677719116,0.6594647169113159,0.6028625965118408,0.6184856295585632,0.11945715546607973,0.6566005349159241,0.7530866265296936,0.897231936454773
57,0.11265452206134795,-0.532221794128418,-0.8645784258842468,-0.1738295704126358,-0.11981843411922455,-0.20212920010089874,-0.33304810523986816,-1.1290750503540041,-0.7390765547752379,-0.1447807550430298,-0.023235850036144257,-0.14038169384002686,-0.7673691511154175,-0.44213607907295227,-1.161943793296814,-0.3022370636463165,-0.5794486999511719,-0.25508973002433777,-0.2695923745632172,-0.7582767605781555,0.04277089238166809,-0.7167374491691589
58,0.028287023305892944,0.1008443757891655,-0.6158580780029297,-0.13022765517234802,-0.17598873376846313,0.13998937606811526,0.16366516053676605,0.5488350987434387,-0.29092445969581604,0.2937065660953522,0.02278481051325798,0.052787184715271,-0.30543971061706543,-0.482865035533905,0.2082701027393341,0.1039711982011795,-0.18805353343486786,-0.008816576562821865,-0.5551577806472778,-0.16559621691703796,-0.17942079901695251,-0.03928346559405327
59,-0.5135336518287659,-0.0365467481315136,-0.4202916622161865,0.054587244987487786,-0.21225298941135406,-0.20061030983924866,-0.3524598479270935,-0.06118094921112061,-0.4002575874328613,-0.3081788122653961,0.00418742373585701,-0.289127379655838,-0.27435395121574396,-0.3652013540267944,-0.4035615622997284,-0.3338721692562103,-1.5816640853881836,-0.4653885364532471,-0.2962598204612732,-0.4150448441505432,-0.15502798557281494,0.7625992298126221
60,-0.9251691699028016,-0.6042759418487549,-0.6236412525177002,-0.04464972764253616,-0.2810223996639252,-0.22360876202583316,-0.20183397829532626,-0.5616432428359985,-0.36056864261627203,-0.3859386444091797,-0.18068130314350128,-0.27381193637847895,-1.3412309885025024,-1.0015707015991209,0.13156227767467502,-0.7755374312400818,-0.4310074746608734,-0.2899463772773743,-0.09420954436063766,-0.31856974959373474,-0.16617023944854736,-0.6889380812644958
61,0.027053540572524067,-0.15499170124530792,-0.41297447681427,-0.029174353927373886,-0.193557932972908,-0.23842811584472656,-0.17743346095085144,-0.16674137115478516,-0.3957078158855438,0.06585241109132768,-0.4069381654262543,-0.1046326905488968,0.028563791885972026,0.05193311721086502,0.5637150406837463,-0.02415635995566845,1.038745999336243,0.40500926971435547,-0.8889732360839844,-0.06614664942026137,0.2333373725414276,0.08436815440654755
62,-0.05504382774233818,-0.5221011042594911,-0.3283508121967316,-0.3633093535900116,0.15817324817180636,-0.18568971753120425,-0.16769999265670776,-0.6300762891769409,-0.6323967576026917,-0.3199341297149658,-0.17899931967258453,-0.39529430866241455,-1.574251651763916,-0.1980136334896088,-0.8338072299957275,-0.15832597017288208,-1.7410335540771484,-0.5378329157829285,-0.6995922327041626,-0.12936271727085116,-0.2498208731412888,-0.6432176828384399
63,-0.314690500497818,0.1986447423696518,-0.0954374447464943,-0.3011080622673035,-0.16507026553153992,-0.2178073823451996,-0.0851324275135994,-0.8089507818222046,-0.15022169053554535,0.017433177679777145,0.11472423374652865,0.3448591232299805,0.8085364103317261,0.298011839389801,0.4658020436763763,0.20050795376300806,-0.18139468133449554,-0.10700388997793198,0.08481226116418839,-0.3298809826374054,0.024911757558584213,-0.08268406242132187
64,1.2116397619247437,-0.12143994122743608,-0.4645597636699677,-0.11641154438257215,0.21455010771751404,0.086823008954525,-0.3054472506046295,-0.9817808866500854,0.16465842723846436,0.2122967690229416,-0.06290873140096664,0.18165244162082672,0.2106093317270279,0.8492113947868347,0.6634828448295593,-0.2842991352081299,0.9445176124572754,0.9540239572525024,-0.14959225058555606,0.1988565027713776,0.16231951117515564,0.191206768155098
65,-0.21872837841510773,-0.07889416068792343,-0.9745035767555236,-0.29223358631134033,-0.5819361209869385,-0.0056025180965662,-0.08213402330875398,-0.2731866538524628,-0.19347290694713595,-0.05622202530503273,0.3050485551357269,-0.2074548453092575,-0.1630566120147705,0.8079916834831238,0.33653512597084045,-0.14704608917236328,-0.4065752327442169,-0.10205543041229248,0.19954164326190948,0.6087327003479004,-0.06855694204568863,0.4881976842880249
66,-0.12450946867465973,-0.2591107189655304,0.3923556208610535,-0.014163153246045113,0.021287530660629272,-0.16568885743618011,-0.360589325428009,0.4784676134586334,0.3610007464885712,-0.4990431368350983,-0.2439507395029068,-0.3736425638198853,-1.0452178716659546,-1.1423897743225098,0.09967190772294998,-0.5284685492515564,-0.4628685712814331,-0.0023742616176605225,-0.2675675749778748,0.04328902065753937,-0.22092527151107788,-0.14553025364875793
67,-0.48394683003425604,-0.04916679486632347,-0.8440067172050476,-0.025951478630304337,-0.3983641564846039,0.03810550644993782,0.14458034932613373,0.2042931765317917,-0.13762298226356506,-0.09440600872039796,0.16557973623275754,0.20172567665576932,0.22113999724388125,0.2551701962947845,0.2743505835533142,-0.30600884556770325,-0.18642200529575348,0.6466703414916992,-0.2536618411540985,-0.03439107909798622,-0.17709213495254514,0.2837308347225189
68,-0.5329083800315857,-0.4054111540317536,-0.7154390215873718,0.2614526450634003,-0.20951806008815765,0.20118767023086548,-0.005096442997455597,-0.03422675654292106,0.704050600528717,-0.0629223957657814,-0.1859552264213562,-0.041131820529699326,0.3171815872192383,0.2083781659603119,0.6941380500793457,0.192987859249115,0.4375821948051453,-0.013877877965569496,-0.1080971732735634,0.04722069576382637,-0.16130009293556213,-0.3584230840206146
69,0.3164809048175812,-0.3919472992420197,-0.5442518591880798,-0.1601102650165558,-0.008099530823528767,-0.20541830360889435,-0.2314521074295044,0.2668915390968323,0.09471620619297028,-0.0023686396889388557,-0.030110590159893036,-0.3224250078201294,0.09063217788934708,-0.0665469691157341,0.449304074048996,-0.00841751042753458,0.18233512341976169,-0.4297887682914734,-0.2933980226516724,-0.17759357392787933,-0.3889731168746948,0.5441912412643433
70,0.657044529914856,0.3921733796596527,0.3114422857761383,0.34427276253700256,-0.02517134696245193,0.2311381846666336,0.11618444323539735,0.16614793241024015,0.016524787992239,0.3824019134044647,0.4399680197238922,0.27824509143829346,0.2562907040119171,-0.0006951621035113932,0.9750367999076844,0.15248174965381622,1.126213312149048,0.18517744541168213,0.4362751543521881,0.4424673318862915,0.01570151560008526,0.48976784944534296
71,-0.4379831552505493,-0.2916117608547211,0.4957811236381531,0.045699205249547965,0.20733605325222013,-0.010375031270086764,0.03647088631987572,1.0971002578735352,-0.08107632398605348,-0.0008604160975664854,0.04991015419363976,-0.01617863588035107,-0.009984627366065979,0.5231050252914429,0.5703597664833069,-0.1516394168138504,0.6653569936752319,0.2877571880817413,0.027536172419786453,0.3904893100261688,-0.05911332368850707,-0.32401058077812195
72,-0.3999183773994446,-0.3821618258953095,0.9990708827972412,-0.10945820063352583,0.024449149146676064,-0.07112140208482742,-0.24354375898838046,-1.225671648979187,0.2590123414993286,-0.032445475459098816,-0.1720384955406189,0.0016366203781217337,0.5557673573493958,-0.9942200779914856,0.2269296646118164,0.06204429268836975,-0.7035068869590759,-0.6322267651557922,-0.29966649413108826,-0.308378666639328,-0.11624795198440553,0.201580822467804
