,2080_0000021344_2007_COCA-COLA-CO,2820_0000030554_2007_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2007_PFIZER-INC,2834_0000200406_2007_JOHNSON-&-JOHNSON,2834_0000310158_2007_SCHERING-PLOUGH-CORP,2840_0000080424_2007_PROCTER-&-GAMBLE-CO,2911_0000034088_2007_EXXON-MOBIL-CORP,2911_0000093410_2007_CHEVRON-CORP,3021_0000320187_2007_NIKE-INC,3531_0000018230_2007_CATERPILLAR-INC,3570_0000051143_2007_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2007_CISCO-SYSTEMS-INC,3600_0000040545_2007_GENERAL-ELECTRIC-CO,3674_0000050863_2007_INTEL-CORP,3721_0000012927_2007_BOEING-CO,3841_0000066740_2007_3M-CO,4813_0000732712_2007_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2007_AT&T-INC.,5211_0000354950_2007_HOME-DEPOT-INC,5331_0000104169_2007_WAL-MART-STORES-INC,5812_0000063908_2007_MCDONALDS-CORP,7372_0000789019_2007_MICROSOFT-CORP,7389_0001403161_2007_Visa-Inc.
227,-0.04160013422369957,-0.12693923711776733,0.10625021159648897,0.009095931425690651,0.3611328601837158,0.1147962436079979,0.045582544058561325,0.6550889015197754,1.0032614469528198,-0.5497066974639893,0.8042593002319336,0.992348611354828,0.55069500207901,0.9295272231101991,0.26401326060295105,0.18188883364200592,0.2756646573543549,0.2870498597621918,0.6447365880012512,0.219074547290802,0.007957853376865387,0.09898962825536728,1.1260520219802856
228,-0.0783768743276596,0.22430729866027832,-0.6239035129547119,-0.047017671167850494,-0.4740211367607117,-0.2439419776201248,0.04867395386099816,0.3455134630203247,-0.8279476761817932,0.20097610354423526,-0.2502405643463135,-0.3857685923576355,-0.2350819706916809,0.15999241173267365,0.16245970129966736,0.3381465673446655,-0.3105994164943695,-0.1517820805311203,0.19697049260139465,-0.20450904965400696,0.05716414749622345,0.050168443471193314,0.7399067282676697
229,-0.4831492006778717,-0.2372945100069046,-0.10338005423545836,-0.3145262897014618,0.007777716498821974,0.12424104660749435,-0.15444952249526978,-0.0018284923862665887,-0.7149044871330261,-0.06835677474737167,-0.20822161436080933,-0.18843181431293488,-0.450605571269989,-0.35416901111602783,-0.6945963501930237,-0.5038550496101379,0.41092249751091,-0.22140765190124512,0.08988175541162491,-0.5186892747879028,-0.08163560181856155,-0.5292866230010986,-0.1609700173139572
230,-0.04813672229647637,0.05384942516684532,0.34147515892982483,0.2349102646112442,0.2726671099662781,0.22718635201454165,0.08046749234199524,0.6772913932800293,-0.3985739052295685,-0.019580824300646785,-0.2719555199146271,-0.22086122632026672,0.20671844482421875,-0.05988577008247376,-0.07428501546382904,0.1241571605205536,0.6688359379768372,0.6428537964820862,-0.173382505774498,0.34666261076927185,-0.2373866885900497,0.5574418902397156,-0.5383868217468262
231,-0.0252750925719738,0.4459977149963379,-0.04246145859360695,-0.032886531203985214,0.1716425120830536,-0.015473040752112862,-0.15644574165344238,-0.8183186650276184,0.26805421710014343,-0.8414255976676941,0.1932044327259064,-0.3564234673976898,-0.9226384162902832,-0.6293768286705017,-0.34920111298561096,-0.4096022546291351,-0.8670828342437744,-0.3953687846660614,-0.33844879269599915,0.0431489460170269,-0.24125391244888306,0.21610139310359955,-0.5916186571121216
232,0.011814999394118786,0.017434706911444664,-0.07485383003950119,-0.2225007861852646,0.1677255928516388,0.16240791976451874,0.011565706692636013,0.12544375658035278,0.0030767414718866353,0.6426855325698853,0.9953346252441406,0.8243073821067809,0.4294954836368561,0.6203263998031616,-0.07141493260860443,-0.04302413761615753,-0.08565569669008255,0.7185249924659729,0.3262223303318024,0.9734521508216858,-0.1878856867551804,0.05859193578362465,1.7713887691497805
233,-0.3449414074420929,-0.3544007539749145,-0.055955670773983,-0.2777253985404968,-0.4957399070262909,-0.29630568623542786,-0.3158423602581024,-0.8362944722175598,-0.9089609980583192,-0.43052977323532093,0.2698507308959961,-0.3754488527774811,-0.06402920931577682,0.5124451518058777,-0.5430385470390321,-0.2480796724557877,-0.15546421706676486,-0.1613435000181198,-0.3620612323284149,-0.09345711767673492,-0.6201842427253723,0.15264716744422913,0.2953482568264008
234,0.928665280342102,0.4392197132110596,0.1994088590145111,0.4496113657951355,0.6054476499557495,0.42671751976013184,0.15358595550060272,0.8018258810043335,-0.9178189635276794,0.9749545454978944,0.5562979578971863,0.7970559597015381,1.161496639251709,0.9658131003379822,0.140687495470047,0.4821631014347077,0.5967972278594971,0.6375680565834045,0.4525815546512604,0.1820725053548813,0.5631932020187378,0.5073688030242921,1.4487487077713013
235,-0.10444267094135284,-0.4226459562778473,-0.03950542584061623,-0.10950658470392227,-0.3452640473842621,-0.2216759026050568,-0.08647104352712631,0.5091882348060608,-0.10990342497825624,-0.35448458790779114,0.1985379159450531,-0.5400738120079039,-0.03495113924145698,0.08610939979553223,0.0378657765686512,-0.027605636045336723,-0.4836367964744568,-0.0745587944984436,0.04200001433491707,0.07868006825447083,0.13629697263240814,-0.05230837687849999,-0.09126132726669313
236,1.347509264945984,0.3085048198699951,1.203966498374939,0.2499048411846161,0.3615334033966065,0.25349175930023193,0.18386949598789212,1.8226995468139648,-0.2330642938613892,0.5242080092430115,-0.16639764606952667,0.9653187394142152,0.5428251624107361,0.8820228576660156,0.4012651443481445,0.19178278744220734,1.210000991821289,1.1488193273544312,0.14827509224414825,0.4459303617477417,0.08661201596260071,0.6987157464027405,-0.04727209359407425
237,0.1743500828742981,-0.12137136608362198,-0.051991157233715064,0.11774611473083495,0.15487359464168549,-0.07613593339920044,-0.07200144976377487,-0.2914901375770569,-0.10393784940242767,0.01667422242462635,-0.013717785477638243,-0.5026680827140808,-0.2640180289745331,-0.09650404006242752,0.26744166016578674,-0.2244502305984497,0.3855821192264557,-0.25466907024383545,-0.4694733023643494,0.017033647745847702,-0.053027864545583725,-0.8503036499023438,0.05006451904773712
