,2080_0000021344_2002_COCA-COLA-CO,2670_0000066740_2002_MINNESOTA-MINING-&-MANUFACTURING-CO,2820_0000030554_2002_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2002_PFIZER-INC,2834_0000200406_2002_JOHNSON-&-JOHNSON,2834_0000310158_2002_SCHERING-PLOUGH-CORP,2840_0000080424_2002_PROCTER-&-GAMBLE-CO,2911_0000034088_2002_EXXON-MOBIL-CORP,2911_0000093410_2002_CHEVRONTEXACO-CORP,3021_0000320187_2002_NIKE-INC,3531_0000018230_2002_CATERPILLAR-INC,3570_0000051143_2002_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2002_CISCO-SYSTEMS-INC,3600_0000040545_2002_GENERAL-ELECTRIC-CO,3674_0000050863_2002_INTEL-CORP,3721_0000012927_2002_BOEING-CO,4813_0000732712_2002_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2002_SBC-COMMUNICATIONS-INC,5211_0000354950_2002_HOME-DEPOT-INC,5331_0000104169_2002_WAL-MART-STORES-INC,5812_0000063908_2002_MCDONALDS-CORP,7372_0000789019_2002_MICROSOFT-CORP
0,-0.5130729079246521,-0.1361398845911026,-0.6555715203285217,-0.9478982090950012,-0.2767390310764313,-0.4096826910972595,-0.17860861122608185,-0.05534892156720162,0.35999539494514465,0.028379423543810844,0.06214326620101929,-0.5280252695083618,-0.6495723128318787,-0.4601486921310425,-0.00913076475262642,-0.2470064461231232,1.2403151988983154,-0.28009799122810364,0.1260206401348114,-0.04853082820773125,-0.21798841655254364,-0.5491958260536194
1,0.7531867027282715,0.37858515977859497,0.3407278060913086,0.4651665389537811,0.30688589811325073,0.4622229635715485,0.3308224678039551,0.08877617120742798,0.17369553446769714,0.028603103011846542,0.13346505165100098,0.5106347799301147,0.3639664351940155,1.8180925846099851,0.4390149712562561,0.5037300586700441,0.823969304561615,0.9333586096763612,0.39792168140411377,0.8353019952774048,0.8320894837379456,1.0052281618118286
2,-1.08237624168396,-0.13671700656414032,-0.05570026487112045,0.15692846477031708,0.0317651741206646,0.4954940974712372,-0.08230721950531006,-0.15514478087425232,0.29346856474876404,-0.3901433050632477,-0.07411730289459229,-0.22077509760856628,-0.7571824193000793,-0.431776374578476,0.4010566174983978,-0.08278632909059525,0.4625140130519867,0.2715258300304413,-0.2235141098499298,-0.33721622824668884,-0.15850211679935455,-0.4623714685440064
3,-0.9183487296104432,-0.2380377054214477,0.3670694828033447,-0.5533333420753479,-0.5973144769668579,-0.3195012509822845,-0.045016709715127945,0.030865367501974106,0.08702483773231506,-0.3109525740146637,-0.08309866487979889,-0.15746109187602994,-0.9273348450660706,-1.1688265800476074,-1.1390544176101685,-0.4240698516368866,-1.1461246013641355,-0.7327631115913391,-0.7312464714050293,0.05775496363639832,0.030966712161898613,-0.5587450265884399
4,-0.2642536163330078,0.02409491501748562,-0.339721143245697,-0.5565468072891235,-0.35968106985092163,-0.4959823489189148,-0.1101829558610916,0.005830720067024231,-0.3224638104438782,-0.6413837671279907,0.0918717309832573,0.02822795882821083,0.08296717703342438,0.003785190172493458,-0.03786379098892212,-0.3016045689582825,0.9361209869384766,0.3266066014766693,-0.4142301976680756,-0.10502449423074722,-0.2981884777545929,-0.3808395266532898
5,0.3537729978561401,-0.25994426012039185,0.3248118460178375,-0.2225787490606308,-0.31428763270378113,-0.2205556482076645,-0.0657290518283844,-0.021590739488601685,0.2679705619812012,-0.6870983839035034,-0.019203709438443184,0.013901447877287865,0.0003340239636600017,0.16908611357212067,0.26001548767089844,-0.1062464565038681,0.007483764551579951,0.08285006880760193,0.017555827274918556,-0.5256999135017395,-0.14326763153076172,0.021683290600776672
6,0.7914988398551941,0.12180989980697632,0.23887765407562256,0.4597786366939545,0.2614180743694305,0.09480006992816924,0.19464470446109766,0.12313400208950046,0.3710508644580841,-0.489815503358841,0.3255480527877808,0.19417984783649445,0.5998747944831848,0.4436112344264984,1.052064061164856,0.02892602980136872,0.911612629890442,0.4861401915550232,0.0888805091381073,0.5658650398254395,0.2739894986152649,-0.2996629774570465
7,-0.04494163766503334,0.2304494082927704,0.3210999369621277,0.36277711391448975,0.045090142637491226,0.003060024231672287,0.31715336441993713,0.10343743860721588,0.3480534255504608,0.5878570675849915,-0.18094055354595184,0.052545681595802314,0.25422751903533936,-0.6129741668701172,0.09572529047727583,0.4020596444606781,1.1414299011230469,0.6847538352012634,0.5155650377273561,0.19051194190979004,-0.011859926395118237,-0.207565039396286
8,-0.2111605554819107,0.21940878033638,0.4345139563083649,1.1882308721542358,0.3145827949047089,0.3853351771831513,0.07898980379104614,0.11777795106172563,0.8522511720657349,-0.16339853405952454,0.3389534056186676,0.22001495957374573,0.26464399695396423,0.14051465690135956,0.6618579626083374,0.3665435314178467,1.020680546760559,0.5359886288642883,0.3681430220603943,0.4494340419769287,-0.04653225094079971,-0.09159418195486067
9,-0.14221987128257751,-0.2650408446788788,-0.5681892037391663,-0.12664462625980374,-0.16139186918735504,-0.015482435002923012,-0.2411469966173172,-0.07297872751951218,-0.6768722534179688,-0.06780680269002914,-0.23811708390712735,-0.03352531418204308,-0.5616363286972046,-0.4376403987407684,0.41091445088386536,0.08284082263708115,-0.17281581461429596,0.2825386226177216,-0.3891076743602753,-0.08938039094209671,-0.4973693192005158,-0.27475452423095703
