,2080_0000021344_2008_COCA-COLA-CO,2820_0000030554_2008_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2008_PFIZER-INC,2834_0000200406_2008_JOHNSON-&-JOHNSON,2834_0000310158_2008_SCHERING-PLOUGH-CORP,2840_0000080424_2008_PROCTER-&-GAMBLE-CO,2911_0000034088_2008_EXXON-MOBIL-CORP,2911_0000093410_2008_CHEVRON-CORP,3021_0000320187_2008_NIKE-INC,3531_0000018230_2008_CATERPILLAR-INC,3570_0000051143_2008_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2008_CISCO-SYSTEMS-INC,3600_0000040545_2008_GENERAL-ELECTRIC-CO,3674_0000050863_2008_INTEL-CORP,3721_0000012927_2008_BOEING-CO,3841_0000066740_2008_3M-CO,4813_0000732712_2008_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2008_AT&T-INC.,5211_0000354950_2008_HOME-DEPOT-INC,5331_0000104169_2008_WAL-MART-STORES-INC,5812_0000063908_2008_MCDONALDS-CORP,7372_0000789019_2008_MICROSOFT-CORP,7389_0001403161_2008_VISA-INC.
0,-0.03469296544790268,-0.6986329555511475,-1.2217587232589722,-0.3406422436237335,-0.6436815857887268,-0.2283468097448349,-0.19066736102104187,0.5052061676979065,0.06448213011026382,-0.3578026592731476,-0.7581119537353516,-0.30034777522087097,-0.1345687061548233,0.3689977824687958,-0.0262401644140482,-0.3256865441799164,-0.018035775050520897,-0.17774976789951324,0.03723237290978432,0.022326083853840828,-0.35563161969184875,-0.5758855938911438,0.12870654463768005
1,1.0617008209228516,0.7181482911109924,0.39070501923561096,0.6670310497283936,0.5297418832778931,0.4088908433914185,0.3245517313480377,-0.0617956817150116,0.02840514108538628,0.9180092215538024,0.8453244566917419,0.2947451174259186,1.2249929904937744,-0.07502692192792892,0.5577054023742676,0.3954728245735169,0.2639043927192688,0.5453722476959229,0.15942580997943878,0.7312350273132324,0.8592032790184021,0.7662751078605652,0.4091046452522278
2,-1.1765258312225342,-0.2718796730041504,0.32141488790512085,0.04409730061888695,0.5550047755241394,0.07918370515108109,-0.3334438800811768,0.6357899904251099,-0.3575739562511444,-0.5686368346214294,-0.13933338224887848,-0.16165146231651306,-0.4996296763420105,0.12296850979328156,-0.1625513732433319,-0.3856073915958405,-0.11934243142604828,-0.11317677050828935,-0.31878861784935,-0.15962085127830505,-0.2576862573623657,-0.5181753635406494,-0.4138482213020325
3,-0.8718948960304259,0.0985902175307274,-0.4899934232234955,-0.7158979773521423,-0.566129207611084,-0.2300744205713272,-0.10239233076572417,0.6692058444023132,-0.10164545476436616,-0.19054710865020752,-0.17096197605133054,-0.33212482929229736,-0.5604879856109619,-1.4402823448181152,-0.18396997451782227,-0.5327556133270264,-0.8783612847328186,-0.4706887006759644,-0.4662235081195831,-0.04157729819417,0.036376331001520164,-0.634696900844574,-1.703624606132507
4,-0.24496161937713626,-0.5829153060913086,-0.4762712717056274,-0.28495001792907715,-0.8732177615165709,-0.2538660764694214,-0.17202958464622498,0.057918954640626914,-0.5651553273200989,-0.02322202548384666,-0.2130613625049591,-0.11160356551408768,-0.37440624833107,0.08058290928602219,-0.11345155537128447,-0.2686687409877777,0.1693466752767563,-0.1282353401184082,-0.168893501162529,-0.2031605094671249,-0.23614513874053955,-0.6574813723564148,-0.5092187523841858
5,0.5217841267585754,-0.06305792927742004,-0.4394894540309906,-0.15722820162773132,-0.16574452817440033,-0.07383710145950317,0.07635510712862015,0.35641613602638245,-0.4891535341739655,0.4315892457962036,0.13785982131958008,-0.28036949038505554,-0.33226606249809265,-0.047505833208560944,-0.1538642942905426,-0.12830835580825806,0.5427650213241577,0.301105797290802,-0.14482980966567993,-0.755504310131073,-0.35976654291152954,0.3525584042072296,0.34482359886169434
6,1.1222398281097412,0.3595170974731445,0.06596099585294724,0.2934207618236542,0.8239255547523499,0.3300066590309143,0.09552830457687378,0.5720341205596924,-0.4284612238407135,0.7331558465957642,0.13995841145515442,0.11293181031942368,0.3590576946735382,0.7946082353591919,0.05813344568014145,0.3244628310203552,0.5610101819038391,0.2875070571899414,0.1503436714410782,0.6735763549804688,0.4184336364269257,0.01476585865020752,-1.20553457736969
7,-0.12728038430213928,0.6364478468894958,0.40120068192482,0.038506194949150085,-0.3215957283973694,0.13084161281585693,0.22219951450824735,-0.09304173290729524,0.6980658173561096,-0.8102419376373291,-0.2758869826793671,0.13204246759414673,-0.1373252421617508,-0.4150309860706329,0.13484954833984375,-0.0251026451587677,0.5220149159431458,0.3091552257537842,0.1942972093820572,0.4641502797603607,-0.07057799398899077,0.553632378578186,0.5978941917419434
8,-0.06669776141643524,0.3319980502128601,0.6982535123825073,0.3876434564590454,0.2822385132312775,0.2531699538230896,0.1749553084373474,0.7671869397163391,-0.05953028425574303,1.0760121345520022,0.10239141434431076,0.1660904735326767,0.230514258146286,0.6289848685264587,0.4735561013221741,-0.028171811252832413,0.9741345047950744,0.19824916124343872,0.10841752588748932,0.2251715213060379,0.146917924284935,0.12851892411708832,-0.10772698372602464
9,-0.787128746509552,-0.4947039783000946,-0.3405033648014069,-0.11847304552793506,-0.2833782434463501,0.20722003281116488,-0.0361596904695034,-0.3443252444267273,-0.3572992980480194,-0.7604569792747498,-0.03431350737810135,-0.22594298422336576,-0.23949535191059115,-0.20601707696914676,0.3032742440700531,-0.06849730014801025,-0.26336008310317993,-0.6735031604766846,-0.3968711197376251,0.003977237734943628,-0.3272763192653656,-0.1623728573322296,-0.6119219064712524
