,2080_0000021344_2003_COCA-COLA-CO,2670_0000066740_2003_3M-CO,2820_0000030554_2003_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2003_PFIZER-INC,2834_0000200406_2003_JOHNSON-&-JOHNSON,2834_0000310158_2003_SCHERING-PLOUGH-CORP,2840_0000080424_2003_PROCTER-&-GAMBLE-CO,2911_0000034088_2003_EXXON-MOBIL-CORP,2911_0000093410_2003_CHEVRONTEXACO-CORP,3021_0000320187_2003_NIKE-INC,3531_0000018230_2003_CATERPILLAR-INC,3570_0000051143_2003_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2003_CISCO-SYSTEMS-INC,3600_0000040545_2003_GENERAL-ELECTRIC-CO,3674_0000050863_2003_INTEL-CORP,3721_0000012927_2003_BOEING-CO,4813_0000732712_2003_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2003_SBC-COMMUNICATIONS-INC,5211_0000354950_2003_HOME-DEPOT-INC,5331_0000104169_2003_WAL-MART-STORES-INC,5812_0000063908_2003_MCDONALDS-CORP,7372_0000789019_2003_MICROSOFT-CORP
0,-0.35568583011627203,-0.1197272762656212,-0.42338091135025024,-1.2687758207321167,-0.2425752282142639,-0.6329364180564879,-0.2126261740922928,-0.1036306768655777,0.21482844650745392,0.10977339744567872,0.7096541523933411,-0.4317654669284821,-0.5837839245796204,-0.05874183028936386,-0.0835137665271759,0.05174451321363449,0.7146234512329102,-0.0486898347735405,0.41733172535896296,0.2668584883213043,-0.32142373919487,-0.4667451679706574
1,0.6296365261077881,0.5737616419792175,0.3911644518375397,0.1968857944011688,0.1744462251663208,0.4539985060691834,0.5169768929481506,0.1752401888370514,-0.0768556073307991,-0.04551379010081291,0.2476943284273148,0.4574085474014282,-0.2650099098682404,1.9122309684753416,0.1327022910118103,0.21557149291038516,0.8675862550735474,1.2145787477493286,0.2979652285575867,0.8178842067718506,0.8980895280838013,1.0185394287109375
2,-1.0775899887084959,-0.1856819987297058,-0.3408039212226868,0.7758269906044006,0.14610102772712708,0.19504965841770167,-0.08913233131170273,-0.18150855600833893,0.2989186942577362,-0.1065010279417038,-0.5291293263435364,-0.07301057875156403,-0.6864871978759766,-0.5822430253028871,0.3218452334403992,-0.08619596064090729,0.3692123591899872,0.6333396434783936,-0.22744597494602206,-0.5080444812774658,-0.37563881278038025,-0.6403336524963379
3,-0.9795599579811096,-0.21878604590892792,0.13345664739608765,-0.9898716807365416,-0.3145488202571869,-0.2610608637332916,-0.11120305210351944,-0.06292659044265747,0.04391288757324219,-0.2894648015499115,-0.5411978363990784,-0.18162524700164795,-0.5870987176895142,-0.4172282814979553,-1.4821343421936035,-0.3126116394996643,-1.4040367603302002,-0.972667157649994,-0.7240576148033142,0.0531240850687027,0.06636366248130797,-0.4527420997619629
4,-0.2563033699989319,-0.13411575555801392,-0.3231688737869263,-0.4061833322048187,-0.215522900223732,-0.4282706379890442,-0.15844573080539706,0.17987360060214996,-0.2873969078063965,-0.5215914845466614,-0.2784441709518433,0.228787362575531,-0.3959830105304718,0.03715170919895172,-0.21134625375270846,-0.15587161481380465,0.7918034791946411,0.3337112665176392,-0.5424869060516357,-0.08653716742992401,-0.2503325641155243,-0.365774005651474
5,0.22064858675003046,-0.2414892017841339,0.2091711163520813,-0.4320369064807892,-0.3577190935611725,-0.021120751276612282,0.008690784685313702,-0.06622045487165451,0.5466329455375671,-0.6159593462944031,0.2782144248485565,-0.054021060466766364,0.2778069078922272,0.10036568343639374,-0.4016402065753937,-0.3238372206687927,-0.03475247323513031,-0.015339738689363003,-0.1032920554280281,-0.317516952753067,-0.3415117561817169,-0.13779649138450625
6,0.5146967768669128,0.08091643452644348,0.25446927547454834,0.794010579586029,0.2068026959896088,-0.03632976487278938,0.16176314651966095,0.24000436067581174,0.10725289583206177,-0.5551547408103943,0.1147746592760086,0.27047041058540344,0.6302714943885803,0.3866044580936432,1.1858121156692505,-0.12788668274879456,0.7760068774223328,0.8232194781303406,0.3824743330478668,0.5858923196792603,0.3686797320842743,0.11899229884147645
7,-0.01676490716636181,0.3642289340496063,0.5497050881385803,0.2734583020210266,0.02178600430488586,-0.3246398270130157,0.2859572172164917,0.033307794481515884,0.02286245115101337,0.8492899537086487,-0.9387964606285096,0.2374125123023987,0.5012288093566895,-0.8784019351005554,-0.19621172547340396,0.3226626813411713,0.9485900402069092,0.6875148415565491,0.4853970408439636,0.35626181960105896,0.14153121411800385,0.07743655890226364
8,-0.08912152796983719,0.08957779407501221,0.2457196414470673,1.274517059326172,0.4250041842460632,0.3490923047065735,0.11200617253780364,0.0782296434044838,1.2095392942428589,-0.26910844445228577,1.0858923196792605,0.1917281299829483,0.16773642599582672,0.5281908512115479,0.614360511302948,0.15233559906482694,0.7279150485992432,0.6329604983329773,0.4540479481220245,0.5054281353950499,0.15397635102272034,-0.03694654628634453
9,-0.5870306491851807,-0.05557769164443016,-0.3832328021526337,0.032272737473249435,-0.05084118619561195,-0.05907002836465836,-0.05102396011352539,-0.117852084338665,-0.4057874381542206,-0.22555048763751984,0.1278367042541504,-0.12214316427707672,-0.13447140157222748,-0.32264983654022217,0.1269497573375702,-0.040298759937286384,-0.0538257360458374,0.2862531244754791,-0.9310574531555176,-0.10671037435531616,-0.2636734843254089,0.04105422273278237
10,-0.3643730878829956,-0.06036558747291565,0.17402859032154086,0.16817469894886014,-0.2572571039199829,-0.01745414175093174,-0.0034161126241087914,-0.1487007886171341,0.3895062804222107,0.43884509801864624,-0.4102126359939575,0.02222675085067749,-0.2155224084854126,-0.6371454000473022,-0.6107967495918274,-0.25744858384132385,0.12970052659511566,-0.4881690442562103,0.2665868103504181,0.3654918670654297,0.013133403845131396,-0.4822374284267426
11,0.9041469097137452,-0.02799244411289692,0.12396889925003053,-0.287784218788147,0.09185188263654707,0.1928343027830124,0.17443417012691498,0.00966774206608534,-0.11006360501050948,-0.4979740381240845,-0.8419642448425293,0.15812204778194427,0.8166220188140869,0.3613219857215881,-0.04911793395876885,-0.034860119223594666,1.433411717414856,0.2901994287967682,0.04744327813386917,-0.2569497227668762,0.2608329653739929,0.7470731735229492
12,-0.6169861555099487,0.2352462559938431,-0.044408142566680915,0.1976574808359146,0.025435462594032288,0.3599671721458435,-0.2002719342708588,-0.2086928635835648,-0.15965786576271054,0.7507935762405396,0.4430713355541229,-0.04874253273010254,0.4594367146492005,-0.2909737825393677,-0.15157392621040344,0.368304044008255,0.6230695247650146,0.4728228747844696,-0.11393555998802185,-0.4245558083057404,-0.07277627289295198,0.1764063984155655
13,-0.12115725129842758,-0.22036458551883695,0.3512973189353943,0.5336872935295105,0.16614577174186707,0.039319135248661034,-0.1890830546617508,-0.19092430174350736,1.0069451332092283,-0.5131573677062988,-0.4090141654014587,-0.5193837285041809,-0.22210566699504847,-0.2639162242412567,-0.4861773252487183,0.19277110695838928,-0.20768867433071134,-0.15151336789131165,-0.14233151078224182,0.4023386538028717,0.026914030313491818,-0.4261783063411713
14,0.9259299635887146,-0.5610127449035645,-0.4033812880516052,0.2790227234363556,-0.2849315106868744,0.3385588526725769,-0.10690557956695557,0.09648199379444122,0.24156208336353305,0.3788294792175293,1.0918532609939575,0.13364742696285248,0.4112109839916229,-0.3014774024486542,0.4553271234035492,-0.06517980992794037,0.13864639401435852,-0.18931090831756592,0.011774478480219841,-0.4576268792152405,-0.1999430805444717,-0.1930553913116455
