,2080_0000021344_2014_COCA-COLA-CO,2820_0000030554_2014_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2014_PFIZER-INC,2834_0000200406_2014_JOHNSON-&-JOHNSON,2834_0000310158_2014_Merck-&-Co.-Inc.,2840_0000080424_2014_PROCTER-&-GAMBLE-Co,2911_0000034088_2014_EXXON-MOBIL-CORP,2911_0000093410_2014_CHEVRON-CORP,3021_0000320187_2014_NIKE-INC,3531_0000018230_2014_CATERPILLAR-INC,3570_0000051143_2014_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2014_CISCO-SYSTEMS-INC.,3600_0000040545_2014_GENERAL-ELECTRIC-CO,3674_0000050863_2014_INTEL-CORP,3721_0000012927_2014_BOEING-CO,3841_0000066740_2014_3M-CO,4813_0000732712_2014_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2014_AT&T-INC.,5211_0000354950_2014_HOME-DEPOT-INC,5331_0000104169_2014_WAL-MART-STORES-INC,5812_0000063908_2014_MCDONALDS-CORP,7372_0000789019_2014_MICROSOFT-CORP,7389_0001403161_2014_VISA-INC.
0,-0.3175436854362488,-0.4536636173725128,-1.3116543292999268,-0.3506474792957306,-0.9547364115715028,-0.1689278781414032,-0.1753343939781189,0.3797140121459961,0.2559813857078552,0.04198155552148819,-0.5029867887496948,-0.5780510902404785,-0.07891544699668884,-0.21356752514839167,-0.06430809199810028,-0.2660160362720489,0.05433126911520958,0.015870360657572746,0.08289003372192383,-0.6362207531929016,-0.2508318424224853,-0.7219933867454529,0.06581937521696091
1,0.8589547276496887,0.9791260361671448,0.6166755557060242,0.611869752407074,0.7350199818611145,0.2794715762138367,0.4032342731952667,-0.4682047665119171,-0.04520497471094132,1.0266040563583374,1.2595299482345579,0.4738872647285461,1.2256258726119995,0.4548518061637878,0.4382893443107605,0.2148602455854416,0.2371840626001358,0.4587596356868744,0.16620638966560364,0.8401849865913391,0.8579682111740112,1.0669398307800293,0.7413640022277832
2,-1.203406810760498,-0.8243573307991028,0.9285114407539368,0.0680493712425232,0.924840807914734,0.0633181631565094,-0.3262491822242737,0.7295988202095032,-0.3213962614536285,-0.4556171596050263,-0.6874473690986633,-0.271527498960495,-0.5514144897460938,-0.27293676137924194,-0.231689527630806,-0.2446683496236801,-0.264376163482666,-0.32633176445961,-0.5178591012954712,-0.12559866905212402,-0.27317216992378235,-0.5809605121612549,-0.5402198433876038
3,-0.7013415694236755,0.1267932951450348,-0.4818035066127777,-0.3584025204181671,-0.2581062912940979,-0.18143188953399655,-0.1489040106534958,0.5302051305770874,-0.2395986318588257,-0.7282700538635254,0.08802105486392975,-0.19137780368328092,-0.5691139101982117,-1.3805161714553833,-0.3293477296829224,-0.3867673873901367,-0.7568723559379578,-0.5083863735198975,-0.3519139289855957,-0.2746446132659912,-0.002357801888138056,-0.34705403447151184,-0.9658216238021852
4,-0.16162294149398804,-0.7897658348083496,-1.6919643878936768,-0.1863276958465576,-0.8869042396545409,-0.1302373707294464,-0.08252526074647902,-0.02281640470027924,-0.8259786367416382,-0.301630437374115,-0.7574923038482666,-0.6896425485610962,-0.3503237068653107,-0.07889694720506668,-0.08246812969446182,-0.3767511546611786,0.4151827991008759,-0.02918686531484127,-0.392799437046051,-0.5332092046737671,-0.22039809823036194,-0.5679953098297119,-0.644967794418335
5,0.250600129365921,0.19236169755458832,-0.4861690700054169,-0.2620871961116791,-0.20300333201885226,-0.026401028037071228,0.07538671046495438,0.42637744545936573,-0.5160321593284607,0.2477914243936539,0.21443159878253934,0.5116894245147705,-0.18497906625270846,-0.1722716987133026,-0.5469702482223511,-0.3836210370063782,0.9605412483215332,0.09280259162187576,0.028337005525827408,-0.562828004360199,-0.3545387387275696,-0.23734432458877566,0.08095531910657883
6,0.6406339406967163,0.7960935235023499,-0.4785661399364472,0.4116460978984833,0.4517026245594025,0.26039478182792664,0.05933677405118942,0.5562111735343933,-0.82850182056427,0.6757588982582092,0.4302272796630859,0.3558472990989685,0.7009801864624023,0.7507830858230591,-0.00198575621470809,0.2194747030735016,0.4783710539340973,0.10728786885738373,0.2653791606426239,0.5462861657142639,0.4598816335201264,-0.3418499529361725,-0.7734078168869019
7,-0.06537976861000061,0.9647471308708192,-0.3874262571334839,0.04235928505659104,-0.7263925671577454,0.19067229330539706,0.20876434445381165,0.12803623080253598,0.8305035233497621,-0.5702227950096129,0.11890193074941635,0.1345001757144928,-0.6528508067131042,-0.26292738318443304,0.03915402293205261,0.08785729110240936,0.17618277668952942,0.4322359263896942,0.5080568790435791,0.1584867388010025,0.010826767422258854,0.3344804644584656,-0.132987841963768
8,-0.493036687374115,0.2817417085170746,1.006633758544922,0.27520960569381714,0.1868596971035004,0.1563558578491211,0.05529160797595978,0.7178496718406677,-0.248793363571167,0.6577587127685547,0.6301052570343018,0.6612149477005005,0.3571566343307495,0.4104272127151489,0.4751717448234558,0.17966726422309875,0.7850871682167053,0.2642548978328705,0.2527303099632263,0.18070417642593384,0.18839597702026367,0.015691010281443596,-0.223816990852356
9,-0.5259024500846863,-0.3256712853908539,0.309640109539032,-0.2259405702352524,-0.3683325350284576,-0.18327520787715912,0.02278197929263115,-1.0184714794158936,-0.4889358878135681,-0.7021346092224121,0.3718414008617401,-0.3935183882713318,-0.08833860605955124,0.3228709697723389,0.31875401735305786,0.39175400137901306,-0.13595817983150482,-0.4968322217464447,-0.5409604907035828,-0.03988045826554298,-0.3001679480075836,0.6435371041297913,-0.6045363545417786
10,-0.21891233325004575,0.39537546038627625,0.32783907651901245,-0.08172421902418138,-0.056762654334306724,0.014596106484532356,-0.03282606601715088,1.392872929573059,0.17535942792892456,-0.2539741396903992,-0.3046097457408905,0.3720247447490692,-0.6158334016799927,-0.2094949781894684,0.0017287139780819414,-0.12789587676525116,0.16669373214244845,-0.1867772936820984,0.21914348006248474,-0.043190211057662964,0.06964904814958572,-0.02755584754049778,0.15844617784023285
11,1.1086370944976809,0.4127925336360931,-0.0123194744810462,0.03308085352182388,-0.2279427647590637,-0.012627645395696165,-0.10984893888235092,0.14855273067951202,-0.2483184486627579,-0.5165658593177795,0.951533019542694,0.5736407041549683,0.5242255330085754,-0.01894810050725937,0.059867780655622475,-0.14771847426891327,1.403867483139038,0.5995717644691467,0.06344287097454071,0.4161135256290436,0.27226537466049194,0.4640155732631683,0.13496372103691098
12,-0.5029827952384949,-0.3092004954814911,-0.109146386384964,0.03173806145787239,1.1433013677597046,-0.01614282839000225,-0.12913870811462402,0.1821250766515732,0.6256124377250671,0.14695556461811066,0.4935509860515594,0.3911271095275879,-0.259895384311676,0.004776132758706808,0.17422425746917725,-0.09786487370729446,1.2138532400131226,0.11880141496658325,-0.4746142625808716,-1.0878896713256836,-0.3738955855369568,0.6838153004646301,-0.3755696415901184
13,0.12594300508499146,0.07500459253787994,0.5946757197380066,0.16602320969104767,-0.1440061777830124,-0.14833517372608185,0.07134315371513368,0.6492742896080017,-0.6501726508140564,-0.23090612888336184,0.021513935178518292,0.17946824431419373,0.12571921944618225,0.162178635597229,0.19139809906482694,-0.17354831099510193,-0.5441072583198547,-0.2578937411308289,0.03851398825645447,-0.010381521657109259,0.13661904633045194,-0.4452275931835175,0.404274046421051
14,0.32310274243354803,-0.6298495531082153,1.0830883979797363,-0.2950003743171692,-0.267319530248642,-0.21930105984210968,0.04742569103837013,0.6999245882034302,0.5015343427658081,1.0746800899505615,0.4944618344306946,-0.04444669559597969,0.1578408032655716,-0.6380625367164612,0.20067381858825686,-0.3089929223060608,-0.3650024831295013,-0.6170692443847656,0.13027369976043698,0.2853324115276337,-0.1734030693769455,0.0841035395860672,0.5283288359642029
15,0.4451856911182404,0.01092044822871685,0.9623445868492126,0.658260703086853,1.3125321865081787,0.1520429402589798,0.394437313079834,-0.08197092264890671,0.5073913335800171,0.5666210651397705,-0.11394760757684708,0.42181071639060974,0.379289448261261,0.1823485642671585,0.30596548318862915,0.2990997135639191,0.4934114813804626,0.6602716445922852,-0.07608314603567122,0.27632275223731995,0.3439047038555145,0.624672532081604,0.5945503115653992
16,0.15461692214012146,-0.0019284363370388746,-0.4606457948684693,0.10514412820339204,0.07740727066993712,-0.08068105578422546,-0.0687573254108429,0.3915428817272186,-0.2405860871076584,-0.625774085521698,-0.2578251361846924,0.2726776897907257,-0.3719117045402527,0.09161297231912613,-0.13331875205039978,-0.010939334519207478,0.6241780519485474,0.12445927411317825,-0.09728243947029114,0.047120369970798485,-0.18838806450366974,0.5136345624923706,-0.4245559871196747
17,-0.7125087380409241,-0.6859879493713379,-0.8968604803085327,-0.4491946995258331,-1.02635395526886,-0.3104405701160431,-0.3422158658504486,-1.6891517639160156,0.1427803784608841,-0.5782526135444641,-0.4900858700275421,-0.2928583025932312,-0.7080415487289429,-1.1655977964401243,-0.045276638120412833,-0.8165493011474609,-0.6325658559799194,-1.0197107791900637,-0.19216744601726526,-0.438268393278122,-0.5413634181022644,-1.2839057445526123,-0.3235204517841339
