,2080_0000021344_2012_COCA-COLA-CO,2820_0000030554_2012_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2012_PFIZER-INC,2834_0000200406_2012_JOHNSON-&-JOHNSON,2834_0000310158_2012_Merck-&-Co.-Inc.,2840_0000080424_2012_PROCTER-&-GAMBLE-Co,2911_0000034088_2012_EXXON-MOBIL-CORP,2911_0000093410_2012_CHEVRON-CORP,3021_0000320187_2012_NIKE-INC,3531_0000018230_2012_CATERPILLAR-INC,3570_0000051143_2012_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2012_CISCO-SYSTEMS-INC.,3600_0000040545_2012_GENERAL-ELECTRIC-CO,3674_0000050863_2012_INTEL-CORP,3721_0000012927_2012_BOEING-CO,3841_0000066740_2012_3M-CO,4813_0000732712_2012_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2012_AT&T-INC.,5211_0000354950_2012_HOME-DEPOT-INC,5331_0000104169_2012_WAL-MART-STORES-INC,5812_0000063908_2012_MCDONALDS-CORP,7372_0000789019_2012_MICROSOFT-CORP,7389_0001403161_2012_VISA-INC.
0,-0.26211491227149963,-0.5659966468811035,-1.3810274600982666,-0.3494941592216492,-1.0274820327758791,-0.2752339839935303,-0.277042955160141,-0.2748415470123291,-0.0630825012922287,0.04502110183238983,-0.6637377142906189,-0.5004841685295105,-0.10071810334920883,-0.1605674922466278,-0.3115572035312653,-0.50281822681427,0.1060771346092224,0.014419770799577238,0.09788256883621216,-0.2489946633577347,-0.3635258376598358,-0.6154714822769165,0.6801469922065735
1,1.4138065576553345,0.9657931327819824,-0.000391877896618098,0.43253636360168457,1.0571577548980713,0.382124125957489,0.3964102268218994,0.25745031237602234,0.010858649387955666,0.8212808966636658,0.8701549768447876,-0.03368649259209633,1.293262004852295,0.19678787887096405,0.2762736678123474,0.27770063281059265,0.14393073320388794,0.38107961416244507,0.3983359038829804,0.7190119028091431,0.922957718372345,1.0642493963241575,0.6679579019546509
2,-1.2691419124603271,-0.6783539652824402,0.9898895621299744,-0.02223026379942894,1.2000230550765991,-0.1372561901807785,-0.3250753879547119,-0.0588131807744503,-0.3416890799999237,-0.3337786197662353,-0.444307416677475,-0.705901563167572,-0.3764920234680176,0.023652851581573486,-0.09942732006311417,-0.18550512194633484,-0.21802580356597898,-0.2311558574438095,-0.4108406603336334,-0.005263492465019226,-0.3217151761054993,-0.20684200525283813,-0.14097540080547333
3,-0.5840781331062317,0.14922839403152466,-0.6247257590293884,-0.3609235286712647,-0.2815279066562653,-0.06899356096982956,-0.172654390335083,0.3413789570331573,-0.22707168757915494,-0.3814480900764465,-0.042996305972337716,-0.3173731565475464,-0.6543907523155212,-1.326253890991211,-0.16929779946804047,-0.4774040281772614,-0.8293337821960449,-0.697550356388092,-0.4581374228000641,0.11185885965824127,0.06226057186722755,-0.23570922017097476,-1.7654707431793213
4,-0.3592253029346466,-1.1807329654693604,-1.7168370485305786,-0.15595650672912598,-0.9453450441360474,-0.16521786153316498,-0.10900669544935226,-0.2695271074771881,-0.8254456520080566,0.03560531884431839,-0.5080744624137878,-0.3933969736099243,-0.3090791404247284,-0.5405766963958739,-0.09433449804782867,-0.17887531220912933,0.2664537727832794,-0.210727259516716,-0.1000189334154129,-0.5380108952522278,-0.18830396234989166,-0.6406253576278687,-0.23156309127807614
5,0.4400016367435455,0.2483170181512833,-0.9421319365501404,-0.3912608921527863,0.2049338519573212,-0.19561722874641416,0.02473999187350273,-0.3557087481021881,-0.9188584685325624,0.30472156405448914,0.002116607967764139,0.3983865678310394,-0.12404324859380722,0.3292209804058075,-0.4329688251018524,-0.12480946630239488,0.6620223522186279,0.0067448150366544715,-0.0701608806848526,-0.7597914934158325,-0.1862161010503769,0.009465392678976059,0.3280218243598938
6,0.6086097359657288,0.6519838571548462,0.08916015177965164,0.4116388857364655,0.5447686910629272,0.2872764766216278,0.015560831874608994,0.3962947726249695,-0.7079282999038696,0.6490886211395264,0.5737423300743103,0.3125397562980652,0.3851397931575775,0.927052915096283,0.004455193877220154,0.4050251543521881,0.5502182245254517,0.14634959399700165,0.3353369235992432,0.4581435918807984,0.4542233943939209,-0.12122466415166855,-0.7657629251480103
7,0.2554486095905304,0.8093472719192505,0.033422254025936134,-0.14171388745307922,-0.8176378011703491,0.2083318531513214,0.24130891263484955,0.15538497269153595,1.3580206632614136,-0.8404276967048645,-0.06041020154953002,0.1363072544336319,-0.3107152581214905,-0.15532255172729492,0.12127071619033812,0.2183426320552826,0.6177933216094971,0.32266658544540405,0.788421094417572,0.3442939221858978,0.017005950212478638,0.2007768452167511,0.30908796191215515
8,-0.3009571135044098,-0.03596993163228035,0.669204592704773,0.15603245794773102,0.3822411894798279,0.04479491710662842,0.1299661248922348,-0.012929494492709637,-0.24936890602111814,0.7465890645980835,0.12157267332077025,0.2808077931404114,0.2530759871006012,0.8289768099784851,0.5876036286354065,0.20133529603481293,0.7560237646102905,0.4902674853801727,-0.017540734261274338,0.3057084381580353,0.15939226746559146,0.15688270330429074,-0.5390345454216003
9,-0.7581309676170349,-0.3825859129428864,0.1980145871639252,0.02417781576514244,-0.2414534389972687,-0.1396826058626175,-0.13107652962207794,-0.0181011576205492,-0.5046840906143188,-0.5317818522453308,-0.003772617783397436,-0.36491212248802185,-0.2331328392028809,0.07007721066474915,0.5050587058067322,-0.12077023833990096,-0.3653334379196167,-0.6264817714691162,-0.5506379008293152,-0.2385585159063339,-0.3835678696632385,-0.21187061071395874,-0.4669271409511566
