,2080_0000021344_2006_COCA-COLA-CO,2670_0000066740_2006_3M-CO,2820_0000030554_2006_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2006_PFIZER-INC,2834_0000200406_2006_JOHNSON-&-JOHNSON,2834_0000310158_2006_SCHERING-PLOUGH-CORP,2840_0000080424_2006_PROCTER-&-GAMBLE-CO,2911_0000034088_2006_EXXON-MOBIL-CORP,2911_0000093410_2006_CHEVRON-CORP,3021_0000320187_2006_NIKE-INC,3531_0000018230_2006_CATERPILLAR-INC,3570_0000051143_2006_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2006_CISCO-SYSTEMS-INC,3600_0000040545_2006_GENERAL-ELECTRIC-CO,3674_0000050863_2006_INTEL-CORP,3721_0000012927_2006_BOEING-CO,4813_0000732712_2006_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2006_AT&T-INC.,5211_0000354950_2006_HOME-DEPOT-INC,5331_0000104169_2006_WAL-MART-STORES-INC,5812_0000063908_2006_MCDONALDS-CORP,7372_0000789019_2006_MICROSOFT-CORP
0,-0.13587211072444916,-0.2381509393453598,-0.4849214851856232,-1.2387096881866455,-0.3727590441703797,-0.8230544924736023,-0.3366625905036926,-0.12397722899913788,0.5991261005401611,-0.02761763334274292,-0.05042799934744835,-0.3668850064277649,-0.33152005076408386,-0.2822772264480591,0.06733179837465286,-0.1162090003490448,0.4498291015625,-0.2318337708711624,0.29797300696372986,0.1577788144350052,-0.4688943028450012,-0.5725821256637573
1,0.693377673625946,0.3912963569164276,0.5124483704566956,0.4745042622089386,0.4524264931678772,0.6791635155677795,0.3751325607299805,0.32274505496025085,-0.2873359024524689,0.2065856754779816,0.8965378999710083,0.8236182928085327,0.1389894336462021,1.125896692276001,0.003051568521186709,0.416160523891449,0.8672923445701599,0.9405454993247986,0.4782456457614898,0.8863455057144165,1.044543981552124,0.93050217628479
2,-1.3544065952301023,-0.2677590548992157,-0.4499303996562958,0.2994043827056885,0.131048783659935,0.03275936841964722,-0.09334412962198256,-0.2508438229560852,0.5849037170410156,-0.3198786675930023,-0.2316624075174332,-0.35130223631858826,-0.6398976445198059,-0.5408202409744263,0.02120770700275898,-0.009775473736226559,1.1796441078186035,0.10397180914878844,-0.5037683248519897,-0.014668728224933147,-0.2888288199901581,-0.20734970271587366
3,-0.9956474900245668,-0.21806739270687106,0.08871995657682419,-0.7400245666503906,-0.577162504196167,-0.3423584997653961,0.14017575979232788,-0.11651599407196045,1.1569114923477173,-0.21811681985855105,-0.21859441697597504,-0.3877527713775635,-0.6596219539642334,-0.76398104429245,-1.6365288496017456,-0.5387572050094604,-0.9583812952041626,-0.8675352931022644,-0.668293833732605,0.0003614360466599464,0.23820462822914126,-0.6448939442634583
4,-0.11812201887369154,-0.3139515519142151,-0.4313192069530487,-0.7404420375823975,-0.18009209632873535,-0.7204428911209106,-0.2374336421489716,-0.043710220605134964,-0.2977865040302277,-0.4029804468154907,-0.19933125376701355,-0.02437128871679306,-0.1488468050956726,-0.36659500002861023,-0.3102269768714905,-0.16374993324279785,0.5882323384284973,-0.16027258336544034,-0.6227741241455078,-0.2539525032043457,-0.3681994676589966,-0.7486410737037659
5,0.5718295574188232,-0.3350426256656647,0.20097965002059934,-0.2476003021001816,-0.24993208050727844,-0.19824479520320887,-0.026422416791319847,-0.14818790555000305,0.15842258930206302,-0.9204331040382384,0.4110763370990753,0.2144582569599152,-0.06279093027114868,-0.4029977023601532,-0.208061084151268,-0.11179663240909576,-0.16841349005699158,0.7585172057151794,-0.33439454436302185,-0.4669889509677887,-0.24662703275680545,0.3649683892726898
6,0.7989654541015625,0.3578524589538574,0.14095169305801392,0.4296291470527649,0.2756344377994537,0.5580957531929016,0.3962037861347199,0.11009439826011658,0.262309730052948,-0.7539779543876648,0.6430133581161499,0.3314708173274994,0.10935043543577194,0.2422010600566864,1.4026567935943604,0.04518480971455574,0.8792306184768677,0.1785641461610794,0.2071688175201416,0.6716962456703186,0.4818742573261261,0.16304132342338562
7,-0.2446112483739853,0.16488897800445554,0.3838324248790741,0.2358685880899429,0.03753077983856201,-0.23380376398563385,0.0703100860118866,0.06335145980119705,0.3151589334011078,0.7662918567657471,-0.7592903971672058,0.02419452555477619,-0.2702954113483429,0.11263871192932128,-0.4127262234687805,-0.01556091383099556,0.646012008190155,0.4401128888130188,0.8324140906333923,0.04496502876281738,0.0105407927185297,0.5409072637557983
8,0.2344213426113129,-0.1928466111421585,0.1998369097709656,0.7916555404663086,0.28068506717681885,0.3880715072154999,0.3902990221977234,0.13302095234394073,0.8660624027252197,-0.2282073795795441,0.6799848675727844,0.1795346587896347,0.25331580638885504,0.23199261724948886,0.1820637583732605,0.2668817639350891,0.5250054597854614,0.4858601093292236,0.08330346643924713,0.2876279056072235,0.04460028931498528,0.02531782723963261
9,-0.90558522939682,-0.13383916020393372,-0.5208206176757812,0.0112032238394022,-0.22062699496746066,-0.19102784991264346,0.21040840446949005,-0.024337640032172203,-0.21625500917434687,-0.1882515698671341,-0.5801745057106018,0.17062081396579742,-0.6079405546188354,-0.3497797250747681,0.3462795317173004,0.31921088695526123,-0.013908251188695429,-0.055828221142292016,-0.7201834917068481,-0.13985459506511688,-0.5281761884689331,0.10940812528133392
10,-0.4936802983283997,0.03992433100938797,0.03717989102005959,0.2513085007667541,-0.16392140090465546,-0.14852790534496307,-0.13879278302192688,-0.023564789444208145,0.969222903251648,0.5269584655761719,-0.3183629214763641,-0.24781377613544464,-0.2482697367668152,-0.5047276616096497,-0.19912230968475345,-0.19628751277923584,-0.6403112411499023,-0.3575442433357239,0.15509293973445892,0.3058232069015503,0.0792938768863678,0.13936129212379456
11,0.7617369294166565,-0.08757542073726654,0.2348053604364395,-0.2994767427444458,0.12512415647506714,0.051998239010572433,0.4168499708175659,0.01618616282939911,-0.2024010717868805,-0.2408360987901688,-0.07229890674352646,0.5407295227050781,0.5312060117721558,0.5541769862174988,-0.4502835273742676,0.08058784902095795,0.965068817138672,0.7452340722084045,0.2692834138870239,0.08699476718902588,0.11571383476257326,0.6175255179405212
