,2080_0000021344_1994_COCA-COLA-CO,2670_0000066740_1994_MINNESOTA-MINING-&-MANUFACTURING-CO,2820_0000030554_1994_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_1994_PFIZER-INC,2834_0000200406_1994_JOHNSON-&-JOHNSON,2834_0000310158_1994_SCHERING-PLOUGH-CORP,2840_0000080424_1994_PROCTER-&-GAMBLE-CO,2911_0000034088_1994_EXXON-CORP,2911_0000093410_1994_CHEVRON-CORP,3531_0000018230_1994_CATERPILLAR-INC,3570_0000051143_1994_INTERNATIONAL-BUSINESS-MACHINES-CORP,3600_0000040545_1994_GENERAL-ELECTRIC-CO,3674_0000050863_1994_INTEL-CORP,3721_0000012927_1994_BOEING-CO,4813_0000732712_1994_BELL-ATLANTIC-CORP,4813_0000732717_1994_SOUTHWESTERN-BELL-CORP,5211_0000354950_1994_HOME-DEPOT-INC,5812_0000063908_1994_MCDONALDS-CORP,7372_0000789019_1994_MICROSOFT-CORP
0,-0.6153252720832825,-0.3050814867019653,-0.2558676600456238,-0.6091547608375549,-0.2761015892028809,-0.4834289848804474,-0.06558597087860107,-0.20659834146499634,-0.2400602698326111,-0.12669149041175842,-0.12449496984481813,-0.08488180488348007,0.04524056240916252,-0.08739811927080154,0.2361881136894226,-0.04408571869134903,-0.09778204560279846,-0.11317980289459227,-0.8967788219451904
1,0.4789984822273254,0.5923038721084595,0.4011357426643372,0.3624411821365357,0.3243616223335266,0.5703575015068054,0.24537503719329834,0.29238253831863403,-0.2489563822746277,0.14524060487747192,0.1073843240737915,1.9605624675750728,-0.11955847591161728,0.08094613254070282,0.8528850674629211,1.1916663646697998,0.28764623403549194,0.6313993334770203,0.8579801917076111
2,-0.4669263362884522,-0.38851454854011536,-0.29949262738227844,0.3239968419075012,0.047420579940080636,-0.06434598565101624,0.09356995671987534,-0.25553813576698303,1.0048071146011353,0.11539706587791446,-0.12915313243865967,0.04826075583696365,0.05507069453597069,0.02846471220254898,1.1302855014801023,0.8324316143989563,-0.18140792846679688,-0.1660643070936203,-0.5326375961303711
3,-0.7321633100509644,-0.43897545337677,0.1386144757270813,-0.2169713526964188,-0.387458473443985,-0.2747458517551422,-0.10464158654212953,-0.03128642216324806,0.5511854887008667,-0.12622205913066864,0.007575626019388437,-0.2734232842922211,-0.8418962955474854,-0.02772978134453297,-1.4116640090942385,-0.7820410132408142,-0.16406579315662384,-0.05259322002530098,-1.0189181566238403
4,-0.07629542052745819,-0.3783211708068848,-0.16102102398872375,-0.8495175838470459,-0.39367806911468506,-0.22018016874790192,0.03285926952958107,-0.16802725195884705,-0.3708238899707794,-0.0259651280939579,-0.07258711755275726,-0.1802214235067368,0.13654711842536926,-0.07912594079971312,0.2529610097408295,0.0998060330748558,0.1526680737733841,-0.014783135615289213,-0.5095465779304504
5,0.4772970974445343,-0.2767311036586761,-0.31344500184059143,-0.5052563548088074,-0.15411131083965302,-0.3989221155643463,0.059104107320308685,-0.2472721487283707,0.5813160538673401,-0.1675230711698532,0.017910657450556755,-0.3223191797733307,-0.3734886646270752,0.07538721710443498,0.05612979084253311,0.6321563124656677,-0.20770350098609924,-0.04339567571878433,-0.032926421612501144
6,0.8392032384872437,0.2523190379142761,0.2463206648826599,0.06289111822843553,0.15212269127368927,0.2736691534519196,0.2264412194490433,-0.08485109359025955,0.3077870011329651,0.057601038366556175,0.08268913626670837,0.36771899461746216,0.7597229480743408,0.18132460117340088,0.31185299158096313,0.4973742365837097,0.3180462419986725,0.33995121717453003,-0.18331578373909
7,0.31050652265548706,0.2806993722915649,0.21040120720863345,-0.022594206035137177,0.05296111106872559,0.10238485783338548,0.2676006853580475,0.14496928453445435,0.5429297089576721,0.05673848837614059,-0.022550132125616074,-0.2180272340774536,0.2583415508270264,0.0763174295425415,0.6227874755859375,0.5867019295692444,0.5649184584617615,-0.11856385320425035,-0.3307914733886719
8,0.2480330318212509,0.14477743208408356,0.2520797550678253,0.2385880798101425,0.244224414229393,0.283633291721344,0.12893828749656674,0.08568906038999557,0.7804454565048218,0.16411089897155762,0.031149430200457576,-0.07202626764774323,0.17716339230537415,0.1308814436197281,0.5185161828994751,0.4858409762382507,-0.0814092680811882,-0.017345143482089043,0.22078873217105865
9,-0.3904847204685211,-0.41879090666770935,-0.4039613604545593,-0.3055959045886993,-0.1274029165506363,0.08359605818986893,0.007935335859656334,-0.27588778734207153,0.09200340509414673,-0.17011307179927826,-0.040266718715429306,-0.3269934058189392,-0.5862888693809509,-0.09986716508865356,0.3286274969577789,0.1069449707865715,-0.4389348328113556,-0.4542880058288574,-0.8154684901237488
10,0.09148170799016953,-0.04659773036837578,-0.05058141797780991,0.10395939648151398,-0.07611241936683655,0.027649948373436928,0.11785999685525896,0.007152170408517122,0.4593337774276733,-0.06954754889011383,0.026374809443950653,-0.9638507962226868,-0.2178858816623688,0.01535230688750744,-0.915688157081604,0.3579486310482025,0.13093775510787964,0.06604155898094177,-0.07119127362966537
11,0.017286311835050583,-0.3335275650024414,0.2015964537858963,0.16704751551151276,0.2334167957305908,0.09620046615600586,0.022595882415771484,-0.0755220353603363,0.3501538336277008,0.07579080760478972,-0.040816236287355416,0.12552940845489502,-0.3923121094703674,-0.016627231612801552,1.182084321975708,0.17608962953090668,0.03577672690153122,0.10062004625797273,-0.5260127782821655
12,-0.7879460453987122,0.13953864574432373,-0.33344951272010803,0.02292889729142189,-0.2510209679603577,-0.06313085556030272,0.011080454103648664,-0.010317714884877205,0.04632050171494484,0.12022311985492705,-0.02153334580361843,-0.010089796036481856,0.2618733942508697,0.0896749347448349,0.4845023453235626,0.0981551706790924,-0.13089928030967712,-0.2374761402606964,0.4876170158386231
13,0.003331306390464306,0.034977160394191735,0.12727053463459015,-0.18944789469242096,0.06890061497688292,0.007408030331134795,-0.08377975970506668,-0.004710093140602112,0.42427241802215576,-0.04565288871526718,-0.003578918986022473,0.28471148014068604,0.21673111617565155,-0.06087533384561539,-0.7222877144813538,0.2020032107830048,0.08291773498058319,0.09610141813755037,-0.4166517853736877
14,0.5116043090820312,-0.42300036549568176,-0.19310739636421204,0.11669673770666122,-0.2557491660118103,0.14088165760040286,-0.2927585244178772,0.08206044137477875,0.5890461802482605,0.1517067402601242,0.12389758229255675,0.4273133873939514,-0.08757779747247696,-0.16383999586105347,-0.2250531613826752,0.5126365423202515,-0.13048630952835086,-0.17232145369052887,0.04115254804491997
15,0.5332013368606567,0.5091205835342407,0.13244964182376862,0.037873294204473495,0.3998526930809021,0.14683310687541962,-0.07921677082777022,0.29226776957511896,-0.509773850440979,0.2501738965511322,0.14999961853027344,0.4129859805107117,0.17155896127223969,0.25975456833839417,0.7419156432151794,0.7716949582099915,0.02477024495601654,0.10768764466047287,0.8229187130928041
16,0.10423626005649568,0.13787686824798584,0.007875619456171991,-0.4852322041988373,0.07309931516647339,-0.011784970760345459,-0.08561349660158157,-0.1291029006242752,0.06304872035980225,-0.1389346569776535,-0.06833428144454956,-0.455381691455841,0.5683037638664246,-0.33029815554618835,0.7318950891494751,0.09123829752206802,0.026423005387187004,-0.22619064152240756,-0.1151171252131462
17,-1.0170485973358154,-0.4832288920879364,-0.4191009402275085,-0.37433966994285583,-0.2514636814594269,-0.3976829349994659,-0.10745213180780412,-0.153057798743248,-1.31864595413208,0.0035325144417583947,-0.1097588837146759,-0.2013237029314041,-0.7899672389030457,-0.4464499354362488,-1.7268530130386353,-0.9467528462409972,-0.3730175197124481,-0.2504372596740723,-1.210782527923584
