,2080_0000021344_1996_COCA-COLA-CO,2820_0000030554_1996_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_1996_PFIZER-INC,2834_0000200406_1996_JOHNSON-&-JOHNSON,2834_0000310158_1996_SCHERING-PLOUGH-CORP,2840_0000080424_1996_PROCTER-&-GAMBLE-CO,2911_0000034088_1996_EXXON-CORP,2911_0000093410_1996_CHEVRON-CORP,3021_0000320187_1996_NIKE-INC,3290_0000066740_1996_MINNESOTA-MINING-&-MANUFACTURING-CO,3531_0000018230_1996_CATERPILLAR-INC,3570_0000051143_1996_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_1996_CISCO-SYSTEMS-INC,3600_0000040545_1996_GENERAL-ELECTRIC-CO,3674_0000050863_1996_INTEL-CORP,3721_0000012927_1996_BOEING-CO,4813_0000732712_1996_BELL-ATLANTIC-CORP,4813_0000732717_1996_SBC-COMMUNICATIONS-INC,5211_0000354950_1996_HOME-DEPOT-INC,5331_0000104169_1996_WAL-MART-STORES-INC,5812_0000063908_1996_MCDONALDS-CORP,7372_0000789019_1996_MICROSOFT-CORP
0,-0.602073609828949,-0.22012273967266086,-0.4874828159809113,-0.27982500195503235,-0.4884167015552521,-0.15849192440509796,-0.13618436455726626,0.006518476642668247,0.2517644762992859,-0.0988708958029747,0.07646496593952179,-0.1506049633026123,-0.7550054788589478,0.260246217250824,0.04317761585116386,-0.2592081129550934,0.2069053649902344,-0.17685356736183167,0.19287922978401184,-0.26841267943382263,-0.12319973111152648,-0.4715431332588196
1,0.6504366993904114,0.4337390065193176,0.5225328803062439,0.3901841044425965,0.4342049658298493,0.33576396107673645,0.15008191764354706,-0.1437133103609085,-0.04898393526673317,0.4369344711303711,0.15456116199493408,0.14761099219322205,0.4102467596530914,1.7468806505203247,0.008209924213588238,-0.0008048452436923982,0.4885012805461884,0.6474918127059937,0.27206388115882874,0.322090357542038,0.4955219030380249,1.0078788995742798
2,-0.5813180208206177,-0.1642521321773529,0.4836974442005158,-0.009287655353546144,-0.23141910135746,-0.0697115808725357,-0.3164091110229492,0.7847546339035034,-0.18821650743484494,-0.3314632773399353,0.03199005126953125,-0.21303905546665192,-0.2956807315349579,0.017848055809736252,0.14838679134845734,0.174228236079216,1.0560816526412964,0.3380415737628937,-0.2817990481853485,-0.12043844163417815,-0.13720805943012238,-0.3152793347835541
3,-0.5864912867546082,0.123503215610981,-0.404124915599823,-0.4353357553482056,-0.28169846534729004,0.0016636945074424148,0.04325641319155693,0.9347841143608092,-0.053260661661624915,-0.261861264705658,-0.1464676856994629,-0.0426500141620636,-0.920414388179779,-0.6646849513053894,-0.954624593257904,-0.06465265899896623,-0.7829695343971252,-0.575844407081604,-0.4293833374977112,0.03776700049638748,-0.11482562124729155,-0.661652147769928
4,-0.4375628232955933,-0.0503813698887825,-0.6690400838851929,-0.3740280866622925,-0.3053402900695801,-0.10225868225097656,-0.11359357088804245,0.07212524116039276,-0.6113048195838928,-0.19393375515937805,-0.032493315637111664,-0.15641675889492035,0.2833707332611084,-0.08629724383354187,0.2678421139717102,-0.29537034034729004,0.20074814558029172,-0.10983878374099733,-0.20780478417873385,0.011822529137134552,-0.1149824783205986,-0.5260494947433472
5,0.23854826390743256,-0.3013398349285126,-0.017043663188815117,-0.2684081494808197,-0.35758867859840393,-0.08816882222890854,-0.1349143087863922,0.3836405277252197,-0.4184039533138275,-0.3462699353694916,0.05567654222249985,0.0023443675599992275,0.1322307139635086,-0.027213219553232196,0.01007817592471838,-0.13336004316806793,0.2969676554203033,0.07671336084604262,-0.14205476641654968,-0.26639577746391296,-0.12411297857761384,-0.2051497846841812
6,0.6934157013893127,0.16926680505275726,-0.057245906442403786,0.3072675466537476,0.11915398389101027,0.282566636800766,0.1553485095500946,0.8295103907585144,-0.4528997838497162,-0.05001712962985039,0.16245931386947632,0.09141423553228377,0.4682879447937012,0.10695798695087433,0.7212526202201843,0.3276634812355041,0.06406300514936447,0.5614044070243835,0.41681548953056335,0.3475367426872253,0.38743913173675537,-0.21145814657211304
7,-0.060960114002227776,0.4008030295372009,0.08730095624923706,0.26506784558296204,0.005400562193244696,0.2883103489875793,0.1963752657175064,0.5788197517395021,0.6121488809585571,0.2446140795946121,-0.08851310610771179,0.02548540756106377,0.2049005627632141,-0.2998933792114258,0.14331820607185364,0.307026207447052,0.415761798620224,0.7380633354187012,0.5814843773841858,0.4712156653404236,-0.03448667377233505,-0.33162155747413635
8,0.17030999064445496,0.16381844878196716,0.3574025630950928,0.2365452349185944,0.1839871108531952,0.026234624907374385,0.004300724714994431,1.2125946283340454,0.2607754468917847,0.1161540150642395,0.24903132021427155,0.14035862684249878,0.17469465732574466,0.053215451538562775,0.19687093794345856,0.09869247674942017,0.6936588883399963,0.7096861600875854,0.09047114849090576,0.23960284888744354,0.04025385528802872,0.19697636365890506
9,-0.6912608742713928,-0.2663325071334839,0.14033371210098267,-0.08286521583795547,-0.27413883805274963,-0.14102286100387573,-0.2579202651977539,0.1988797634840012,-0.2801429331302643,-0.1881858855485916,-0.27722954750061035,-0.11432584375143053,-0.5377458930015564,-0.6244573593139648,-0.4389858841896057,0.04213419556617737,0.36782166361808777,0.20531795918941495,-0.09818559139966963,0.1197827160358429,-0.3554185628890991,-0.856525182723999
