,2080_0000021344_1997_COCA-COLA-CO,2820_0000030554_1997_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_1997_PFIZER-INC,2834_0000200406_1997_JOHNSON-&-JOHNSON,2834_0000310158_1997_SCHERING-PLOUGH-CORP,2840_0000080424_1997_PROCTER-&-GAMBLE-CO,2911_0000034088_1997_EXXON-CORP,2911_0000093410_1997_CHEVRON-CORP,3021_0000320187_1997_NIKE-INC,3290_0000066740_1997_MINNESOTA-MINING-&-MANUFACTURING-CO,3531_0000018230_1997_CATERPILLAR-INC,3570_0000051143_1997_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_1997_CISCO-SYSTEMS-INC,3600_0000040545_1997_GENERAL-ELECTRIC-CO,3674_0000050863_1997_INTEL-CORP,3721_0000012927_1997_BOEING-CO,4813_0000732712_1997_BELL-ATLANTIC-CORP,4813_0000732717_1997_SBC-COMMUNICATIONS-INC,5211_0000354950_1997_HOME-DEPOT-INC,5331_0000104169_1997_WAL-MART-STORES-INC,5812_0000063908_1997_MCDONALDS-CORP,7372_0000789019_1997_MICROSOFT-CORP
0,-0.4264559149742127,-0.2978527247905731,-0.6115142703056335,-0.4123115241527557,-0.4108792841434479,-0.14029084146022794,-0.2311023473739624,-0.08280083537101746,0.1811220645904541,-0.16750937700271604,-0.024927925318479538,-0.0836992859840393,-0.7501201629638672,0.003605684963986277,0.08860968053340912,-0.0690317153930664,-0.27322104573249817,-0.2503439784049988,0.120193749666214,-0.06816346943378447,-0.11066476255655287,-0.778874397277832
1,0.6268302202224731,0.43494558334350586,0.3746152520179749,0.28888365626335144,0.4438111484050751,0.3087211549282074,0.26428020000457764,-0.3948614597320557,0.02927702479064465,0.3795066177845001,0.21288222074508667,0.12568897008895874,0.23647402226924896,2.175339937210083,-0.16862764954566956,0.20723171532154086,0.70827716588974,1.18235182762146,0.5949762463569641,0.5528314709663391,0.6139187812805176,1.2766029834747314
2,-0.9242963790893556,-0.06139013171195984,0.8709449172019958,0.09997742623090744,0.03410294279456138,-0.06765754520893097,-0.17092867195606232,0.5245926380157471,-0.3421133458614349,-0.18537664413452148,-0.00808691792190075,-0.1433509886264801,-0.4384703040122986,-0.3975537419319153,0.13584625720977786,-0.05149762332439423,1.3621017932891846,0.3234441876411438,-0.014478959143161775,-0.2356433570384979,-0.07543818652629852,-0.5596376061439514
3,-0.7706370353698729,0.1626698523759842,-0.5332205295562744,-0.4262640178203583,-0.0604914017021656,-0.015842527151107788,0.005471728276461364,0.06971370428800583,0.06794966757297516,-0.2254997044801712,-0.2390022277832031,-0.13605128228664398,-0.5822883248329163,-0.44370678067207336,-0.8735911846160889,-0.27620768547058105,-0.6766294240951538,-0.7168766260147095,-0.1166996881365776,0.18750065565109253,-0.07996389269828796,-0.4350045323371887
4,-0.12768518924713135,-0.0652117133140564,-0.5572810769081116,-0.2862488031387329,-0.25398990511894226,-0.08842403441667558,-0.21344423294067386,-0.2733722925186157,-0.6464823484420776,-0.20289909839630127,-0.15623997151851654,-0.07990443706512451,0.4754476845264435,0.028249861672520638,0.27248814702034,-0.344868004322052,0.1771584302186966,0.20746836066246035,-0.32617396116256714,0.025225739926099774,-0.06359928846359253,-0.21658585965633392
5,0.5663520097732544,-0.3144247233867645,-0.03967885673046112,-0.2565962076187134,-0.3212801814079285,-0.05200784653425217,-0.2173854112625122,0.6137191653251648,-0.4667936861515045,-0.2486380934715271,-0.14668752253055573,0.09193649888038637,0.45080950856208796,-0.2622783482074737,-0.07635436952114105,-0.21693554520606995,-0.07795564830303192,0.1825375109910965,-0.18769492208957672,-0.2994922995567322,-0.1908530443906784,-0.23416033387184146
6,0.7908096909523009,0.2254686951637268,0.7532930374145508,0.2390400320291519,0.17742596566677096,0.3047305941581726,0.1889358758926392,0.7569416761398315,-0.5437785387039185,0.07824205607175827,0.2400401532649994,0.04558353126049042,0.17196916043758392,0.3750249445438385,0.8553195595741272,0.13905979692935946,0.020057599991559986,0.22173944115638733,0.15929223597049713,0.3927578628063202,0.1625266671180725,-0.1981811821460724
7,-0.014032525010406973,0.3894818723201752,0.2686233222484589,0.14302800595760345,0.186646968126297,0.27914243936538696,0.21181896328926086,0.8391160368919373,0.7869619131088257,0.16818656027317047,-0.037587985396385186,0.00719459168612957,0.1032945066690445,-0.21244561672210693,-0.02501521073281765,0.04998719692230225,0.3201691508293152,0.28551360964775085,0.4162217080593109,0.5141913294792175,-0.015295903198421,-0.4415475130081177
8,0.17862682044506073,0.1965748518705368,0.5869722962379456,0.3087458312511444,0.2257598638534546,0.055664993822574615,0.09026827663183212,0.8063629269599915,0.049674663692712784,0.05783723667263985,0.3255379199981689,0.0576111376285553,0.4089148938655853,-0.1325622797012329,0.22201178967952728,0.12769992649555206,0.5366206765174866,0.5085391998291016,-0.10480701178312303,0.2681892514228821,-0.04428307339549065,0.03406985476613045
9,-0.6490121483802795,-0.13858366012573242,-0.23817811906337735,-0.18807533383369449,-0.19252988696098328,0.004615936893969774,-0.2698124051094055,-0.12537184357643127,-0.2566078007221222,-0.19721314311027527,-0.2504813075065613,-0.09204941242933272,-0.6554774045944214,-0.20956142246723172,-0.11731981486082076,-0.07612825185060501,0.42409321665763855,0.6214591860771179,-0.20313578844070435,0.17950446903705594,-0.3667946457862854,-0.94838947057724
10,-0.17182351648807526,-0.006563090719282627,-0.0431707575917244,-0.12312444299459455,0.06304702907800674,-0.0035854522138834,0.035181403160095215,0.36046329140663147,0.4675697982311249,-0.03286497667431832,0.022274499759078026,-0.051415354013442986,0.15846794843673706,-0.8566534519195557,-0.2275117337703705,-0.0761876329779625,-0.4079979956150055,0.0787852555513382,0.4029669463634491,0.4140662848949432,0.0689375102519989,-0.013318777084350586
11,0.5040313601493835,0.16272304952144626,-0.238629087805748,0.08772840350866318,-0.08280394226312637,0.043359290808439255,-0.042879097163677216,0.8046106696128845,-0.4838211536407471,0.05173715204000473,-0.1361909806728363,0.032931458204984665,0.11540772765874865,0.1722637563943863,-0.6459223628044128,-0.021294226869940758,0.8072072267532349,-0.20764023065567014,0.3221857249736786,-0.1113421842455864,0.17170418798923492,-0.3464421629905701
12,-0.6050431132316589,-0.08419115096330643,0.4654958248138428,-0.04361077770590782,-0.02429606020450592,-0.09763031452894212,-0.05949455499649047,0.1461772918701172,0.7081804275512695,0.1700270175933838,0.01896421425044537,-0.0648399367928505,0.531013548374176,0.03818879276514053,0.15609203279018402,0.11225547641515732,0.4891903698444367,0.1706315279006958,-0.297586590051651,-0.1950814425945282,-0.2554847002029419,0.8321883678436279
13,-0.1402876377105713,0.12101076543331145,-0.3425271511077881,0.09496866911649704,0.1274738907814026,-0.19668228924274445,-0.06665483862161636,0.2332318425178528,-0.4802350103855133,-0.19002161920070648,0.043425802141428,0.056371130049228675,-0.18655718863010406,0.1200949177145958,0.20311413705348969,0.2106037586927414,0.14240624010562894,0.13910561800003052,0.03866265341639519,-0.15519078075885773,0.1765248477458954,-0.5437063574790955
14,0.3649204075336456,-0.1125631108880043,0.3612168729305267,-0.07558613270521164,0.08597513288259506,-0.17022596299648285,0.015764808282256126,1.1174558401107788,0.697149932384491,-0.3578767478466034,0.006736427545547485,0.058615773916244514,0.4714259207248688,0.23132756352424624,-0.3376278579235077,0.1055704578757286,-0.39616698026657104,-0.06072413921356201,0.07675665616989136,-0.09275559335947037,-0.1508110910654068,0.041159532964229584
