,2080_0000021344_2005_COCA-COLA-CO,2670_0000066740_2005_3M-CO,2820_0000030554_2005_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2005_PFIZER-INC,2834_0000200406_2005_JOHNSON-&-JOHNSON,2834_0000310158_2005_SCHERING-PLOUGH-CORP,2840_0000080424_2005_PROCTER-&-GAMBLE-CO,2911_0000034088_2005_EXXON-MOBIL-CORP,2911_0000093410_2005_CHEVRONTEXACO-CORP,3021_0000320187_2005_NIKE-INC,3531_0000018230_2005_CATERPILLAR-INC,3570_0000051143_2005_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2005_CISCO-SYSTEMS-INC,3600_0000040545_2005_GENERAL-ELECTRIC-CO,3674_0000050863_2005_INTEL-CORP,3721_0000012927_2005_BOEING-CO,4813_0000732712_2005_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2005_SBC-COMMUNICATIONS-INC,5211_0000354950_2005_HOME-DEPOT-INC,5331_0000104169_2005_WAL-MART-STORES-INC,5812_0000063908_2005_MCDONALDS-CORP,7372_0000789019_2005_MICROSOFT-CORP
0,-0.18324847519397736,-0.2736537754535675,-0.5150239467620851,-1.3898268938064575,-0.2582544684410095,-0.7050458788871765,-0.027500739321112636,-0.2005789875984192,0.2708711624145508,0.08257614821195602,-0.08604706078767776,-0.7958708405494691,-0.4267730414867401,-0.29694026708602905,-0.5093765258789062,-0.2652709186077118,0.6205090880393982,-0.3659265637397766,0.4057953059673309,0.04607710242271423,-0.5654212236404419,-0.4916572868824005
1,0.7636712193489075,0.2664502263069153,0.4845647513866425,0.5271480679512024,0.4423629641532898,0.6837201118469238,0.4919283092021942,0.17173027992248535,-0.3432384729385376,-0.033003084361553185,0.6880134344100952,0.9514206051826476,-0.4598359763622284,1.1967461109161377,0.06633125990629196,0.4289744198322296,0.6737774014472961,0.9145126342773438,0.34046369791030884,0.8365107178688049,0.9939124584197998,0.8225647807121277
2,-1.1551226377487185,-0.035083238035440445,-0.33807116746902466,0.013354064896702766,0.03866499289870262,0.020080268383026127,-0.193704217672348,-0.20738336443901065,0.6231517791748047,-0.3475281000137329,-0.19456186890602112,-0.544978141784668,-0.9681174159049988,-0.11832723766565326,0.2869241237640381,-0.2883703410625458,0.7364974617958069,-0.06849386543035507,-0.4984769523143768,-0.02783343568444252,-0.4222500920295715,-0.600810170173645
3,-0.814081609249115,-0.3732362687587738,0.011700299568474293,-0.7755612134933472,-0.4563311040401459,-0.5927030444145203,-0.08899292349815369,-0.04004412144422531,0.669816255569458,-0.27266454696655273,-0.36150985956192017,-0.6279190182685852,-0.3517112135887146,-0.5212718844413757,-1.3841954469680786,-0.4452232718467712,-1.1891030073165894,-0.8014289736747742,-0.8746643662452698,-0.2932997941970825,0.07313444465398787,-0.6723971962928772
4,0.012143872678279877,-0.22107371687889102,-0.6162187457084656,-0.9280731678009032,-0.3128810524940491,-0.5845531821250916,-0.17048415541648865,-0.013373219408094885,-0.2850749492645264,-0.6709938645362854,-0.2698501944541931,0.07659127563238144,-0.7838110327720642,-0.4344774782657623,-0.21915526688098907,-0.05038585141301155,0.8733026385307312,0.1352475732564926,-0.4722153246402741,-0.16300833225250244,-0.3123830556869507,-1.2077516317367554
5,0.5716031193733215,-0.13350899517536166,-0.0247994102537632,-0.4926171600818634,-0.3383800685405731,0.12677061557769775,-0.3885641694068909,0.03205757588148117,0.2240668833255768,-0.4575155675411224,0.38670286536216736,0.514191210269928,0.3850275278091431,-0.5486702919006348,-0.5688766837120056,-0.2406364530324936,-0.30198457837104803,0.4052174091339111,-0.12166769802570344,-0.7414578795433044,-0.22671861946582794,0.3931034207344055
6,0.8123866319656372,0.15937253832817078,0.29463329911231995,0.4850788712501526,0.2272012680768967,0.4759542644023895,0.1359059512615204,0.0815218836069107,0.260084867477417,-0.7386593818664551,0.6353601217269897,0.6594924330711365,0.3330103456974029,0.15993273258209229,1.0921186208724976,-0.2308868020772934,0.9128482341766356,0.7302430272102356,0.3376907706260681,0.7732316851615906,0.3802036941051483,0.012787330895662308
7,-0.00663848128169775,0.07945893704891205,0.6086312532424927,0.35375580191612244,0.1880030333995819,-0.34308457374572754,0.2464369386434555,0.053927186876535416,-0.009421738795936108,0.7048645615577698,-0.574298620223999,0.3525341749191284,0.13667763769626615,-0.008499249815940857,-1.0499413013458252,0.013397665694355965,1.0392066240310671,0.5492289066314697,0.7638184428215027,0.2712315022945404,0.005205463618040085,0.3456214666366577
8,-0.05038398504257202,0.10397794842720033,0.2533078491687775,0.9014847278594972,0.3222278952598572,0.036681167781353,0.115142822265625,-0.06854944676160812,1.1303747892379759,-0.11790889501571655,0.7850476503372192,-0.07796816527843475,-0.21134614944458008,0.09074823558330536,0.20242342352867126,0.5692161321640015,0.8160674571990967,0.6358730792999268,0.17845961451530454,-0.29512232542037964,-0.028484746813774112,-0.12531577050685885
9,-0.9590435028076172,-0.058130249381065376,-0.3813697993755341,-0.023372460156679157,-0.04201052337884903,0.16496266424655914,0.2172037810087204,-0.031059499830007557,-0.7434331774711609,-0.27316343784332275,-0.4863353073596954,0.14186422526836395,-0.5588573217391968,-0.19127754867076874,0.1652708798646927,0.1576259434223175,0.0969618707895279,0.21008643507957456,-0.5701479315757751,-0.2504038214683533,-0.44434991478919983,0.5151737332344055
10,-0.2835856080055237,0.11086542904376984,-0.009654005989432337,0.0694439709186554,-0.10947780311107637,0.016867106780409813,-0.013850097544491293,-6.155483424663544e-05,0.5671612024307251,0.4932170808315277,-0.311617910861969,-0.11495152115821837,-0.169184148311615,-0.25315678119659424,0.1761256456375122,-0.2179127186536789,-0.3823194205760956,-0.5085713267326355,0.016236411407589912,0.20976798236370087,-0.024205194786190987,-0.3915424942970276
11,0.5978782176971436,0.02721074037253857,0.15799739956855774,0.04366353526711464,0.08256636559963226,-0.0110070388764143,0.22561395168304446,-0.028537223115563393,-0.08114558458328247,-0.46746972203254705,-0.19421948492527008,0.7511231899261475,0.7690339684486389,0.3843216300010681,-0.3911578059196472,-0.0243437010794878,1.5004642009735107,0.055430281907320016,0.09517668932676317,0.12966333329677582,0.3187932074069977,0.5477244257926941
12,-0.2636521756649017,-0.11726194620132445,-0.1078854873776436,0.14940890669822693,-0.007705455645918845,-0.17429113388061526,-0.20901615917682648,-0.20605997741222384,0.5657891035079956,1.1655821800231934,0.5371234416961671,-0.017830422148108482,0.5125494599342346,0.232574999332428,-0.07349549978971481,0.1959478259086609,0.7429866194725037,-0.4887029528617859,0.10594514012336732,-0.9115876555442809,-0.34888872504234314,-0.18021224439144132
