,2080_0000021344_1998_COCA-COLA-CO,2820_0000030554_1998_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_1998_PFIZER-INC,2834_0000200406_1998_JOHNSON-&-JOHNSON,2834_0000310158_1998_SCHERING-PLOUGH-CORP,2840_0000080424_1998_PROCTER-&-GAMBLE-CO,2911_0000034088_1998_EXXON-CORP,2911_0000093410_1998_CHEVRON-CORP,3021_0000320187_1998_NIKE-INC,3290_0000066740_1998_MINNESOTA-MINING-&-MANUFACTURING-CO,3531_0000018230_1998_CATERPILLAR-INC,3570_0000051143_1998_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_1998_CISCO-SYSTEMS-INC,3600_0000040545_1998_GENERAL-ELECTRIC-CO,3674_0000050863_1998_INTEL-CORP,3721_0000012927_1998_BOEING-CO,4813_0000732712_1998_BELL-ATLANTIC-CORP,4813_0000732717_1998_SBC-COMMUNICATIONS-INC,5211_0000354950_1998_HOME-DEPOT-INC,5331_0000104169_1998_WAL-MART-STORES-INC,5812_0000063908_1998_MCDONALDS-CORP,7372_0000789019_1998_MICROSOFT-CORP
0,-0.5066618323326111,-0.17556923627853396,-0.5803700685501099,-0.2758030891418457,-0.2801111340522766,-0.05935149639844895,-0.10936827212572098,0.2485251128673553,0.3045577108860016,-0.14683710038661954,0.05706194788217545,-0.2913583219051361,-0.9538653492927552,0.06951095908880234,0.04767609015107155,-0.2526997625827789,0.08032888174057007,-0.21921147406101227,0.13083316385746002,0.0060310596600174895,-0.13996075093746185,-0.5132288932800293
1,0.7182122468948364,0.39913076162338257,0.5071849226951599,0.32352694869041443,0.4218262732028961,0.24743933975696564,0.2659396529197693,-0.3822545409202576,-0.017718195915222168,0.4153586030006409,0.15707911550998688,0.4309478402137756,0.3666588366031647,2.1520099639892583,-0.028603924438357357,0.10067811608314514,0.6610389351844788,0.8198941349983215,0.3547307550907135,1.0786634683609009,0.5961419343948364,0.885796844959259
2,-0.9587121009826659,-0.2382825314998627,0.44779205322265625,0.05077757686376572,-0.14840781688690186,-0.14013634622097015,-0.3220760226249695,0.8316153883934021,-0.3677977621555328,-0.22471916675567627,0.011206930503249168,-0.16228710114955902,-0.3288707435131073,-0.18627214431762693,0.07237430661916733,-0.24007396399974826,1.0502934455871582,0.7178575992584229,-0.1369818150997162,-0.30478471517562866,-0.027300434187054638,-0.47481569647789
3,-0.7061914205551147,0.06721009314060211,-0.4618869721889496,-0.4110822081565857,-0.2327040135860443,-0.058653995394706726,0.0059449393302202225,0.4314272403717041,-0.0540241040289402,-0.2002715915441513,-0.07651980221271515,-0.1608656644821167,-0.7440087199211121,-0.3458973467350006,-0.8749583959579468,-0.25957727432250977,-1.2032955884933472,-0.9218946099281312,-0.3939443826675415,-0.031477827578783035,-0.10516179352998734,-0.734034538269043
4,-0.010635292157530785,-0.062099561095237725,-0.5517503023147583,-0.2983799874782562,-0.18003696203231812,0.05275123938918114,-0.10265381634235382,-0.7012482285499573,-0.6296943426132202,-0.11558570712804794,0.03486108407378197,0.17143398523330688,0.2266986221075058,0.06996699422597885,0.30135759711265564,-0.4618112444877625,0.5057518482208252,0.6369228363037109,-0.19490021467208865,-0.2680273354053497,-0.15482419729232788,-0.14331594109535215
5,0.457857608795166,-0.2758685052394867,-0.6830363273620605,-0.3301234543323517,-0.29982882738113403,0.008023120462894441,-0.22355805337429047,0.5715511441230774,-0.5552673935890198,-0.3636725246906281,-0.2263409495353699,0.034896738827228546,0.06255345046520233,-0.11037657409906387,-0.20869655907154086,-0.2025507688522339,-0.317097008228302,0.04915013909339905,-0.14049574732780454,-0.32685673236846924,-0.3159979581832886,-0.18255393207073206
6,1.0988668203353882,0.26707008481025696,0.6661176681518555,0.274577796459198,0.0787743628025055,0.2457362115383148,0.1603238880634308,1.0691403150558472,-0.5806611180305481,0.004517737776041031,0.267460972070694,0.33722442388534546,0.7224593758583069,0.15705347061157227,0.9703794717788696,0.22320200502872467,-0.017615385353565216,0.24104660749435425,0.3801434636116028,0.4641837477684021,0.31629499793052673,-0.49956890940666204
7,-0.2683584690093994,0.3823991119861603,0.10226193070411682,0.11706659197807312,0.10721582919359207,0.3029561936855316,0.15816183388233185,0.35786399245262146,0.5422142148017883,0.37449389696121216,0.04192156344652176,0.2098321616649628,0.3845480382442473,-0.15435467660427096,-0.03322586417198181,0.14903415739536285,0.017792094498872757,0.6487126350402832,0.4437605142593384,0.5688708424568176,-0.16702575981616974,-0.2804242670536041
8,0.06021494045853615,0.2545706033706665,0.7239198684692383,0.2461920976638794,0.3051740229129791,0.08049549162387848,0.08773249387741089,0.6500647664070129,-0.050967901945114136,0.028273221105337143,0.2764744460582733,0.1441250741481781,0.3608086407184601,-0.15941031277179718,0.2996915876865387,0.21709954738616946,0.7502835988998413,0.9151394367218018,-0.07228092849254608,0.1819581538438797,-0.1088046059012413,-0.14572526514530182
9,-0.14536391198635099,-0.3851451277732849,0.01954854093492031,-0.07217921316623688,-0.05820300802588463,-0.19326479732990265,-0.2835399508476257,-0.06832140684127808,-0.008442618884146214,-0.280672550201416,-0.11746470630168915,-0.19526667892932886,-0.5433866381645203,-0.4276179373264313,0.12018999457359315,-0.060031056404113776,0.3330043852329254,0.4829186201095581,-0.1671435683965683,0.02461918257176876,-0.4612278938293457,-0.9820732474327089
