,2080_0000021344_2009_COCA-COLA-CO,2820_0000030554_2009_DUPONT-E-I-DE-NEMOURS-&-CO,2834_0000078003_2009_PFIZER-INC,2834_0000200406_2009_JOHNSON-&-JOHNSON,2834_0000310158_2009_SCHERING-PLOUGH-CORP,2840_0000080424_2009_PROCTER-&-GAMBLE-CO,2911_0000034088_2009_EXXON-MOBIL-CORP,2911_0000093410_2009_CHEVRON-CORP,3021_0000320187_2009_NIKE-INC,3531_0000018230_2009_CATERPILLAR-INC,3570_0000051143_2009_INTERNATIONAL-BUSINESS-MACHINES-CORP,3576_0000858877_2009_CISCO-SYSTEMS-INC,3600_0000040545_2009_GENERAL-ELECTRIC-CO,3674_0000050863_2009_INTEL-CORP,3721_0000012927_2009_BOEING-CO,3841_0000066740_2009_3M-CO,4813_0000732712_2009_VERIZON-COMMUNICATIONS-INC,4813_0000732717_2009_AT&T-INC.,5211_0000354950_2009_HOME-DEPOT-INC,5331_0000104169_2009_WAL-MART-STORES-INC,5812_0000063908_2009_MCDONALDS-CORP,7372_0000789019_2009_MICROSOFT-CORP,7389_0001403161_2009_VISA-INC.
0,-0.07325828075408937,-0.5641352534294128,-1.6005170345306396,-0.594285249710083,-0.6861774325370789,-0.12411419302225113,-0.049311067909002304,0.43041467666625977,0.038538318127393716,0.4218788146972656,-0.7642080783843994,-0.3647879064083099,0.25657960772514343,0.2340303212404251,-0.29555949568748474,-0.4220095276832581,0.2750530242919922,-0.2305229902267456,0.07234296202659607,-0.06534470617771149,-0.4433937072753906,-0.3979523777961731,-0.011773176491260529
1,1.2284495830535889,0.7866467237472534,-0.3721971213817597,0.6369258165359497,0.4480650722980499,0.3442131876945496,0.15833276510238647,0.1374017298221588,0.09331274032592772,1.3131420612335205,0.7873531579971313,0.12172245979309082,1.1203131675720217,-0.00395103357732296,0.3264147937297821,0.4531235694885254,0.3554898500442505,0.4536396265029907,0.4875310659408569,0.6882138848304749,0.8125300407409668,0.8716194033622742,0.6109418272972107
2,-1.0413628816604614,-0.483793318271637,0.9547801017761229,0.0323919914662838,0.3244437575340271,-0.11510641872882844,-0.32632455229759216,0.8896331787109375,-0.329017698764801,-0.2325358390808105,-0.33824920654296875,-0.08845280855894089,-0.4781234860420227,0.021857114508748055,0.054339732974767685,-0.20932091772556305,-0.1428469866514206,-0.07417784631252289,-0.17948921024799347,-0.17747028172016144,-0.3553312420845032,-0.5490637421607971,-0.6682664752006531
3,-0.8600966334342957,0.06191717088222504,-0.7334488034248352,-0.41294023394584656,-0.40067872405052185,0.00475634355098009,-0.10013136267662047,0.7276741862297058,-0.05670155212283135,-0.3842280805110931,-0.26392725110054016,-0.10944698005914688,-0.2438963055610657,-1.450242280960083,-0.1917085349559784,-0.17368897795677185,-0.8913070559501648,-0.17581231892108914,-0.3174740970134735,-0.053101330995559685,0.03345748409628868,-0.7196950912475586,-1.6377497911453247
4,-0.14394468069076538,-0.3803857564926148,-0.7967349886894226,-0.2693653106689453,-1.1232430934906006,-0.10781143605709076,-0.07809225469827652,0.14801283180713656,-0.6063718795776367,-0.055337190628051765,-0.42168843746185297,-0.04847005754709244,-0.18873147666454315,-0.27492114901542664,-0.14738577604293826,-0.23338444530963895,0.34811604022979736,-0.09416891634464264,-0.29170170426368713,-0.5637719631195068,-0.1630510687828064,-0.7488061189651489,-0.5822128653526306
5,0.3599456548690796,0.0848010778427124,-0.5200720429420471,-0.3563063144683838,-0.5763291716575623,-0.041781850159168236,0.1737692654132843,0.3390926420688629,-0.4860871136188507,0.8421540856361389,0.055841058492660516,-0.04163990914821625,-0.18334138393402102,0.030750984326004982,-0.1330670416355133,-0.13612067699432373,0.5091055035591125,0.20825649797916407,-0.0006664652028121054,-0.8283593058586121,-0.2272104024887085,0.1261150985956192,0.2691408395767212
6,0.7361803650856018,0.2915255427360535,0.2661888599395752,0.31946370005607605,0.9285537600517272,0.4647457897663117,0.03802783787250519,0.4020776152610779,-0.5705028176307678,0.8260502219200134,0.530957043170929,0.0960281640291214,0.40805646777153015,0.7533456683158875,0.021477626636624336,0.17961490154266355,0.3878953158855438,0.2015953063964844,0.3908429443836212,0.7380501627922058,0.3243493735790253,-0.04514963552355766,-0.8939669132232666
7,-0.1191508322954178,0.5177671909332275,-0.19358402490615845,0.11141186207532884,-0.1687920242547989,0.3487948775291443,0.13089324533939362,0.11848189681768415,1.0762399435043335,-0.6909123659133911,-0.06537140905857086,0.2430607080459595,-0.378960520029068,-0.2412490248680115,0.21865475177764893,0.06545509397983551,0.5640758275985718,0.5213745832443237,0.5379801392555237,0.33990246057510376,-0.2081223726272583,0.3829522728919983,0.4983860850334168
8,0.009956691414117813,0.15994755923748016,1.3212498426437378,0.1834513992071152,0.331964910030365,0.18968893587589264,0.15822964906692505,0.9495800137519836,-0.19529955089092252,0.6764903068542479,-0.10496949404478073,-0.034192908555269234,-0.015494715422391891,0.4200320839881897,0.4899332523345947,0.03853645920753479,1.1541143655776978,0.2355191558599472,0.2039853632450104,-0.05678552761673927,0.09842176735401154,0.109301395714283,-0.4639984667301178
9,-0.9756619930267334,-0.525983452796936,-0.07503321021795273,-0.1331910640001297,-0.06824599951505661,-0.07033319771289825,-0.005209934897720814,-0.5238492488861084,-0.21057121455669406,-0.2761718034744263,-0.2466384619474411,-0.38545671105384827,-0.3798332512378693,-0.4183209240436554,0.19003336131572726,-0.28195351362228394,-0.6280413269996643,-0.6095407605171204,-0.31038761138916016,-0.04115791991353035,-0.2772707343101501,-0.21691669523715973,-0.8573927879333496
